n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,sensitivity,specificity,TP,TN,FP,FN,model,revision,threshold,train_size,precision,npv
12,9,3,0.7745966692414834,0.888888888888889,0.9626543209876546,0.8333333333333333,0.9473684210526315,0.816496580927726,1.0,0.6667,9,2,1,0,XGBoost,2753,0.443,8426,0.9,1.0
12,9,3,0.7745966692414834,0.888888888888889,0.9626543209876546,0.8333333333333333,0.9473684210526315,0.816496580927726,1.0,0.6667,9,2,1,0,CatBoost,2753,0.329,8426,0.9,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2754,0.41,8438,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2754,0.476,8438,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2754,0.443,8438,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2754,0.329,8438,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2762,0.41,8439,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2762,0.476,8439,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2762,0.443,8439,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2762,0.329,8439,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2764,0.41,8440,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2764,0.476,8440,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2764,0.443,8440,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2764,0.329,8440,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2773,0.198,8442,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2773,0.247,8442,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2773,0.231,8442,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2773,0.182,8442,,
14,6,8,0.75,0.7916666666666666,0.7051587301587301,0.875,0.8571428571428571,0.8660254037844386,1.0,0.75,6,6,2,0,RandomForest,2775,0.198,8443,0.75,1.0
14,6,8,0.75,0.7916666666666666,0.7051587301587301,0.875,0.8571428571428571,0.8660254037844386,1.0,0.75,6,6,2,0,LightGBM,2775,0.247,8443,0.75,1.0
14,6,8,0.75,0.8333333333333334,0.7579365079365078,0.875,0.8571428571428571,0.8660254037844386,1.0,0.75,6,6,2,0,XGBoost,2775,0.231,8443,0.75,1.0
14,6,8,0.75,0.8333333333333334,0.7579365079365078,0.875,0.8571428571428571,0.8660254037844386,1.0,0.75,6,6,2,0,CatBoost,2775,0.182,8443,0.75,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2779,0.198,8457,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2779,0.247,8457,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2779,0.231,8457,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2779,0.182,8457,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2782,0.198,8458,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2782,0.247,8458,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2782,0.231,8458,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2782,0.182,8458,,
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,RandomForest,2785,0.59,8459,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,LightGBM,2785,0.247,8459,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,XGBoost,2785,0.231,8459,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,CatBoost,2785,0.182,8459,1.0,1.0
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2796,0.59,8461,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2796,0.247,8461,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2796,0.231,8461,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2796,0.182,8461,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2798,0.198,8463,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2798,0.247,8463,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2798,0.231,8463,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2798,0.182,8463,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2804,0.198,8464,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2804,0.247,8464,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2804,0.231,8464,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2804,0.182,8464,,
5,3,2,0.6123724356957946,0.5,0.6388888888888888,0.75,0.8571428571428571,0.7071067811865476,1.0,0.5,3,1,1,0,RandomForest,2815,0.198,8465,0.75,1.0
5,3,2,0.6123724356957946,0.5,0.6388888888888888,0.75,0.8571428571428571,0.7071067811865476,1.0,0.5,3,1,1,0,LightGBM,2815,0.247,8465,0.75,1.0
5,3,2,0.6123724356957946,0.5,0.6388888888888888,0.75,0.8571428571428571,0.7071067811865476,1.0,0.5,3,1,1,0,XGBoost,2815,0.231,8465,0.75,1.0
5,3,2,0.6123724356957946,0.5,0.6388888888888888,0.75,0.8571428571428571,0.7071067811865476,1.0,0.5,3,1,1,0,CatBoost,2815,0.182,8465,0.75,1.0
16,13,3,0.7867957924694432,1.0,0.9999999999999998,0.8333333333333333,0.9629629629629629,0.816496580927726,1.0,0.6667,13,2,1,0,RandomForest,2816,0.198,8470,0.9286,1.0
16,13,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,3,0,0,LightGBM,2816,0.247,8470,1.0,1.0
16,13,3,0.7867957924694432,1.0,0.9999999999999998,0.8333333333333333,0.9629629629629629,0.816496580927726,1.0,0.6667,13,2,1,0,XGBoost,2816,0.231,8470,0.9286,1.0
16,13,3,0.53748384988657,1.0,0.9999999999999998,0.6666666666666666,0.9285714285714286,0.5773502691896257,1.0,0.3333,13,1,2,0,CatBoost,2816,0.182,8470,0.8667,1.0
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2817,0.198,8486,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2817,0.149,8486,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2817,0.231,8486,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2817,0.231,8486,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2819,0.198,8490,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2819,0.149,8490,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2819,0.231,8490,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2819,0.231,8490,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2820,0.198,8494,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2820,0.296,8494,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2820,0.231,8494,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2820,0.231,8494,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2835,0.59,8498,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2835,0.296,8498,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2835,0.263,8498,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2835,0.639,8498,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2848,0.639,8500,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2848,0.296,8500,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2848,0.606,8500,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2848,0.639,8500,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2851,0.639,8502,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2851,0.296,8502,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2851,0.606,8502,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2851,0.639,8502,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2852,0.541,8504,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2852,0.296,8504,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2852,0.263,8504,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2852,0.737,8504,,
3,3,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2862,0.541,8506,,
3,3,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2862,0.296,8506,,
3,3,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2862,0.606,8506,,
3,3,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2862,0.737,8506,,
1,1,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2867,0.427,8509,,
1,1,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2867,0.296,8509,,
1,1,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2867,0.606,8509,,
1,1,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2867,0.231,8509,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2870,0.427,8510,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2870,0.296,8510,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2870,0.606,8510,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2870,0.231,8510,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2872,0.427,8511,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2872,0.296,8511,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2872,0.606,8511,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2872,0.231,8511,,
8,6,2,0.7453559924999299,1.0,1.0,0.9166666666666667,0.9090909090909091,0.9128709291752769,0.8333,1.0,5,2,0,1,RandomForest,2888,0.541,8513,1.0,0.6667
8,6,2,0.5773502691896258,0.8333333333333334,0.9583333333333334,0.8333333333333333,0.8,0.816496580927726,0.6667,1.0,4,2,0,2,LightGBM,2888,0.59,8513,1.0,0.5
8,6,2,0.7453559924999299,1.0,1.0,0.9166666666666667,0.9090909090909091,0.9128709291752769,0.8333,1.0,5,2,0,1,XGBoost,2888,0.606,8513,1.0,0.6667
8,6,2,0.5773502691896258,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,0.6667,1.0,4,2,0,2,CatBoost,2888,0.639,8513,1.0,0.5
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,RandomForest,2894,0.541,8521,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,LightGBM,2894,0.59,8521,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,XGBoost,2894,0.606,8521,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,2894,0.492,8521,1.0,1.0
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.8,0.7071067811865476,1.0,0.5,2,1,1,0,RandomForest,2896,0.541,8524,0.6667,1.0
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.8,0.7071067811865476,1.0,0.5,2,1,1,0,LightGBM,2896,0.59,8524,0.6667,1.0
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.8,0.7071067811865476,1.0,0.5,2,1,1,0,XGBoost,2896,0.606,8524,0.6667,1.0
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.8,0.7071067811865476,1.0,0.5,2,1,1,0,CatBoost,2896,0.182,8524,0.6667,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,RandomForest,2909,0.541,8528,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,LightGBM,2909,0.59,8528,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,XGBoost,2909,0.606,8528,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,2909,0.182,8528,1.0,1.0
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2912,0.541,8531,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2912,0.59,8531,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2912,0.606,8531,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2912,0.182,8531,,
5,1,4,0.0,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0,4,0,1,RandomForest,2914,0.541,8533,0.0,0.8
5,1,4,0.0,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0,4,0,1,LightGBM,2914,0.59,8533,0.0,0.8
5,1,4,0.0,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0,4,0,1,XGBoost,2914,0.606,8533,0.0,0.8
5,1,4,0.0,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0,4,0,1,CatBoost,2914,0.214,8533,0.0,0.8
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2915,0.541,8538,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2915,0.59,8538,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2915,0.606,8538,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2915,0.214,8538,,
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,RandomForest,2916,0.541,8540,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,LightGBM,2916,0.59,8540,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,XGBoost,2916,0.606,8540,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,2916,0.214,8540,1.0,1.0
9,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,0,0,RandomForest,2917,0.541,8543,1.0,1.0
9,5,4,0.8,0.95,0.9666666666666667,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,4,0,1,LightGBM,2917,0.59,8543,1.0,0.8
9,5,4,0.8,1.0,1.0,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,4,0,1,XGBoost,2917,0.606,8543,1.0,0.8
9,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,0,0,CatBoost,2917,0.214,8543,1.0,1.0
7,2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5,0,0,RandomForest,2918,0.214,8552,1.0,1.0
7,2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5,0,0,LightGBM,2918,0.198,8552,1.0,1.0
7,2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5,0,0,XGBoost,2918,0.231,8552,1.0,1.0
7,2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5,0,0,CatBoost,2918,0.214,8552,1.0,1.0
11,7,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,4,0,0,RandomForest,2926,0.214,8559,1.0,1.0
11,7,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,4,0,0,LightGBM,2926,0.198,8559,1.0,1.0
11,7,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,4,0,0,XGBoost,2926,0.231,8559,1.0,1.0
11,7,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,4,0,0,CatBoost,2926,0.214,8559,1.0,1.0
12,6,6,0.8451542547285166,1.0,1.0,0.9166666666666667,0.9230769230769231,0.9128709291752769,1.0,0.8333,6,5,1,0,RandomForest,2928,0.214,8570,0.8571,1.0
12,6,6,0.8451542547285166,1.0,1.0,0.9166666666666667,0.9230769230769231,0.9128709291752769,1.0,0.8333,6,5,1,0,LightGBM,2928,0.345,8570,0.8571,1.0
12,6,6,0.8451542547285166,1.0,1.0,0.9166666666666667,0.9230769230769231,0.9128709291752769,1.0,0.8333,6,5,1,0,XGBoost,2928,0.231,8570,0.8571,1.0
12,6,6,0.8451542547285166,1.0,1.0,0.9166666666666667,0.9230769230769231,0.9128709291752769,1.0,0.8333,6,5,1,0,CatBoost,2928,0.214,8570,0.8571,1.0
14,7,7,0.2773500981126146,0.7551020408163266,0.8626373626373625,0.5714285714285714,0.7,0.3779644730092272,1.0,0.1429,7,1,6,0,RandomForest,2930,0.312,8582,0.5385,1.0
14,7,7,0.0,0.653061224489796,0.7384877027734171,0.5,0.5882352941176471,0.45175395145262565,0.7143,0.2857,5,2,5,2,LightGBM,2930,0.524,8582,0.5,0.5
14,7,7,-0.17407765595569785,0.6938775510204082,0.7745421245421245,0.4285714285714286,0.5555555555555556,0.31943828249996997,0.7143,0.1429,5,1,6,2,XGBoost,2930,0.541,8582,0.4545,0.3333
14,7,7,0.0,0.7551020408163266,0.8626373626373625,0.5,0.631578947368421,0.34992710611188255,0.8571,0.1429,6,1,6,1,CatBoost,2930,0.28,8582,0.5,0.5
16,9,7,0.8783100656536799,1.0,1.0,0.9285714285714286,0.9473684210526315,0.9258200997725514,1.0,0.8571,9,6,1,0,RandomForest,2931,0.312,8596,0.9,1.0
16,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,7,0,0,LightGBM,2931,0.737,8596,1.0,1.0
16,9,7,0.8783100656536799,0.9841269841269842,0.9888888888888889,0.9285714285714286,0.9473684210526315,0.9258200997725514,1.0,0.8571,9,6,1,0,XGBoost,2931,0.182,8596,0.9,1.0
16,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,7,0,0,CatBoost,2931,0.753,8596,1.0,1.0
17,10,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,7,0,0,RandomForest,2934,0.312,8612,1.0,1.0
17,10,7,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,10,7,0,0,LightGBM,2934,0.737,8612,1.0,1.0
17,10,7,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,10,7,0,0,XGBoost,2934,0.182,8612,1.0,1.0
17,10,7,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,10,7,0,0,CatBoost,2934,0.753,8612,1.0,1.0
13,9,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,4,0,0,RandomForest,2937,0.818,8629,1.0,1.0
13,9,4,0.4330127018922193,0.8333333333333333,0.9353535353535356,0.625,0.8571428571428571,0.5,1.0,0.25,9,1,3,0,LightGBM,2937,0.737,8629,0.75,1.0
13,9,4,0.6396021490668313,1.0,1.0000000000000002,0.75,0.9,0.7071067811865476,1.0,0.5,9,2,2,0,XGBoost,2937,0.818,8629,0.8182,1.0
13,9,4,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,9,4,0,0,CatBoost,2937,0.884,8629,1.0,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2939,0.818,8642,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2939,0.802,8642,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2939,0.867,8642,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2939,0.818,8642,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2943,0.818,8643,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2943,0.802,8643,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2943,0.867,8643,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2943,0.818,8643,,
51,29,22,0.5357664289184337,0.9263322884012538,0.9516409691508296,0.7413793103448276,0.6511627906976745,0.6948083337796512,0.4828,1.0,14,22,0,15,RandomForest,2945,0.818,8645,1.0,0.5946
51,29,22,0.5892558940408972,0.9278996865203762,0.9569525856031847,0.7876175548589341,0.75,0.7697249437482283,0.6207,0.9545,18,21,1,11,LightGBM,2945,0.802,8645,0.9474,0.6562
51,29,22,0.5357664289184337,0.9310344827586208,0.9580418902416457,0.7413793103448276,0.6511627906976745,0.6948083337796512,0.4828,1.0,14,22,0,15,XGBoost,2945,0.867,8645,1.0,0.5946
51,29,22,0.5318978854080616,0.95141065830721,0.9632914184082175,0.7531347962382445,0.6956521739130435,0.7257036364970747,0.5517,0.9545,16,21,1,13,CatBoost,2945,0.818,8645,0.9412,0.6176
52,29,23,0.9241955677265119,1.0,1.0,0.9565217391304348,0.9666666666666667,0.9555330859059091,1.0,0.913,29,21,2,0,RandomForest,2946,0.312,8696,0.9355,1.0
52,29,23,0.9241955677265119,0.9940029985007497,0.995152847768781,0.9565217391304348,0.9666666666666667,0.9555330859059091,1.0,0.913,29,21,2,0,LightGBM,2946,0.427,8696,0.9355,1.0
52,29,23,0.9241955677265119,0.9970014992503748,0.9976615140705508,0.9565217391304348,0.9666666666666667,0.9555330859059091,1.0,0.913,29,21,2,0,XGBoost,2946,0.508,8696,0.9355,1.0
52,29,23,0.961580824038947,0.9985007496251874,0.9988505747126436,0.9782608695652174,0.9830508474576272,0.9780192938436515,1.0,0.9565,29,22,1,0,CatBoost,2946,0.655,8696,0.9667,1.0
38,18,20,0.8512565307587486,1.0,1.0,0.9166666666666667,0.9090909090909091,0.9128709291752769,0.8333,1.0,15,20,0,3,RandomForest,2957,0.851,8748,1.0,0.8696
38,18,20,0.9484043965898195,1.0,1.0,0.9722222222222222,0.9714285714285714,0.97182531580755,0.9444,1.0,17,20,0,1,LightGBM,2957,0.443,8748,1.0,0.9524
38,18,20,0.8512565307587486,1.0,1.0,0.9166666666666667,0.9090909090909091,0.9128709291752769,0.8333,1.0,15,20,0,3,XGBoost,2957,0.541,8748,1.0,0.8696
38,18,20,0.8512565307587486,1.0,1.0000000000000002,0.9166666666666667,0.9090909090909091,0.9128709291752769,0.8333,1.0,15,20,0,3,CatBoost,2957,0.884,8748,1.0,0.8696
33,16,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,17,0,0,RandomForest,2958,0.622,8786,1.0,1.0
33,16,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,17,0,0,LightGBM,2958,0.443,8786,1.0,1.0
33,16,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,17,0,0,XGBoost,2958,0.182,8786,1.0,1.0
33,16,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,17,0,0,CatBoost,2958,0.427,8786,1.0,1.0
38,18,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,20,0,0,RandomForest,2963,0.214,8819,1.0,1.0
38,18,20,0.9486832980505138,1.0,1.0000000000000002,0.975,0.972972972972973,0.9746794344808963,1.0,0.95,18,19,1,0,LightGBM,2963,0.214,8819,0.9474,1.0
38,18,20,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,18,20,0,0,XGBoost,2963,0.182,8819,1.0,1.0
38,18,20,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,18,20,0,0,CatBoost,2963,0.133,8819,1.0,1.0
