revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
7,285,286,45,1,1,4,4+,1,4,100,SimpleResolver.java,SimpleResolver.java,,
7,285,287,45,0,1,1,1,1,1,100,SimpleResolver.java,Resolver.java,,
7,285,288,45,0,1,1,1,1,1,100,SimpleResolver.java,dnsResolver.java,,
7,285,289,45,0,1,4,4+,1,4,100,SimpleResolver.java,Resolver.java,,
7,286,287,45,0,1,4,4+,1,4,100,SimpleResolver.java,Resolver.java,,
7,286,288,45,0,1,4,4+,1,4,100,SimpleResolver.java,dnsResolver.java,,
7,286,289,45,0,1,1,1,1,1,100,SimpleResolver.java,Resolver.java,,
7,287,288,45,0,1,1,1,1,1,100,Resolver.java,dnsResolver.java,,
7,287,289,45,1,1,4,4+,1,4,100,Resolver.java,Resolver.java,,
7,288,289,45,0,1,4,4+,1,4,100,dnsResolver.java,Resolver.java,,
7,69,121,46,0,1,1,1,0,1,70,TSIGRecord.java,,,
7,94,240,56,0,1,1,1,0,1,75,,TSIGRecord.java,,
7,94,262,56,0,1,1,1,0,1,75,,TSIGRecord.java,,
7,126,240,56,0,1,4,4+,0,4,75,,TSIGRecord.java,,
7,126,262,56,0,1,4,4+,0,4,75,,TSIGRecord.java,,
7,156,240,56,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,156,262,56,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,240,255,56,0,1,1,1,0,1,100,TSIGRecord.java,,,
7,240,262,56,1,1,0,0 (same dir),1,0,100,TSIGRecord.java,TSIGRecord.java,,
7,255,262,56,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,73,75,60,0,1,4,4+,1,4,100,TSIGRecord.java,dnsTSIGRecord.java,,
7,73,76,60,0,1,1,1,1,1,100,TSIGRecord.java,dnsTSIGRecord.java,,
7,73,175,60,0,1,1,1,0,1,100,TSIGRecord.java,,,
7,73,213,60,1,1,4,4+,1,4,100,TSIGRecord.java,TSIGRecord.java,,
7,75,76,60,1,1,4,4+,1,4,100,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,75,175,60,0,1,4,4+,0,4,100,dnsTSIGRecord.java,,,
7,75,213,60,0,1,1,1,1,1,100,dnsTSIGRecord.java,TSIGRecord.java,,
7,76,175,60,0,1,1,1,0,1,100,dnsTSIGRecord.java,,,
7,76,213,60,0,1,4,4+,1,4,100,dnsTSIGRecord.java,TSIGRecord.java,,
7,175,213,60,0,1,4,4+,0,4,100,,TSIGRecord.java,,
7,179,185,61,1,1,0,0 (same dir),0,0,100,,dnsResolver.java,,
7,185,267,61,0,1,4,4+,0,4,100,dnsResolver.java,,,
7,185,268,61,0,1,5,4+,0,5,100,dnsResolver.java,,,
7,185,269,61,0,1,1,1,0,1,100,dnsResolver.java,,,
7,185,270,61,0,1,1,1,0,1,100,dnsResolver.java,,,
7,199,237,66,0,1,1,1,0,1,100,,dnsTSIGRecord.java,,
7,199,238,66,0,1,4,4+,0,4,100,,dnsTSIGRecord.java,,
7,199,239,66,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,199,260,66,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,199,261,66,0,1,4,4+,0,4,100,,dnsTSIGRecord.java,,
7,204,237,66,0,1,4,4+,0,4,100,,dnsTSIGRecord.java,,
7,204,238,66,0,1,1,1,0,1,100,,dnsTSIGRecord.java,,
7,204,239,66,0,1,4,4+,0,4,100,,TSIGRecord.java,,
7,204,260,66,0,1,4,4+,0,4,100,,TSIGRecord.java,,
7,204,261,66,0,1,1,1,0,1,100,,dnsTSIGRecord.java,,
7,237,238,66,1,1,4,4+,1,4,93,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,237,239,66,0,1,1,1,1,1,93,dnsTSIGRecord.java,TSIGRecord.java,,
7,237,260,66,0,1,1,1,1,1,93,dnsTSIGRecord.java,TSIGRecord.java,,
7,237,261,66,1,1,4,4+,1,4,93,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,238,239,66,0,1,4,4+,1,4,93,dnsTSIGRecord.java,TSIGRecord.java,,
7,238,260,66,0,1,4,4+,1,4,93,dnsTSIGRecord.java,TSIGRecord.java,,
7,238,261,66,1,1,0,0 (same dir),1,0,93,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,239,260,66,1,1,0,0 (same dir),1,0,93,TSIGRecord.java,TSIGRecord.java,,
7,239,261,66,0,1,4,4+,1,4,93,TSIGRecord.java,dnsTSIGRecord.java,,
7,260,261,66,0,1,4,4+,1,4,93,TSIGRecord.java,dnsTSIGRecord.java,,
7,210,214,74,0,1,1,1,0,1,100,,dnsTSIGRecord.java,,
7,210,215,74,0,1,4,4+,0,4,100,,dnsTSIGRecord.java,,
7,211,214,74,0,1,4,4+,0,4,100,,dnsTSIGRecord.java,,
7,211,215,74,0,1,1,1,0,1,100,,dnsTSIGRecord.java,,
7,214,215,74,1,1,4,4+,1,4,100,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,214,281,74,0,1,3,3,1,3,100,dnsTSIGRecord.java,,,
7,215,281,74,0,1,1,1,1,1,100,dnsTSIGRecord.java,,,
7,233,235,82,1,1,4,4+,1,4,100,dnsTSIGRecord.java,dnsTSIGRecord.java,,
7,54,264,98,0,1,1,1,0,1,100,,hmacSigner.java,,
7,54,266,98,0,1,1,1,0,1,100,,hmacSigner.java,,
7,134,264,98,0,1,4,4+,0,4,100,,hmacSigner.java,,
7,134,266,98,0,1,5,4+,0,5,100,,hmacSigner.java,,
7,264,266,98,1,1,1,1,1,1,100,hmacSigner.java,hmacSigner.java,,
7,180,183,116,1,1,4,4+,0,4,100,,Resolver.java,,
7,178,186,117,1,1,4,4+,0,4,100,,Resolver.java,,
7,209,216,144,0,1,1,1,0,1,100,,TSIGRecord.java,,
7,234,236,152,1,1,4,4+,1,4,100,TSIGRecord.java,TSIGRecord.java,,
7,263,265,179,1,1,1,1,1,1,100,hmacSigner.java,hmacSigner.java,,
8,127,130,51,1,1,4,4+,1,4,100,dnsNXTRecord.java,dnsNXTRecord.java,,
8,127,242,51,0,1,4,4+,0,4,100,dnsNXTRecord.java,,,
8,127,250,51,0,1,4,4+,0,4,100,dnsNXTRecord.java,,,
8,130,242,51,0,1,1,1,0,1,100,dnsNXTRecord.java,,,
8,130,250,51,0,1,1,1,0,1,100,dnsNXTRecord.java,,,
8,139,219,54,0,1,4,4+,0,4,100,,SIGRecord.java,,
8,142,219,54,0,1,1,1,0,1,100,,SIGRecord.java,,
8,5,217,68,0,1,1,1,0,1,100,,dnsSIGRecord.java,,
8,5,218,68,0,1,4,4+,0,4,100,,dnsSIGRecord.java,,
