cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",642,643,2,0.3333,0,"SIMILARITY_PRESERVING","[48, 57]","[48, 57]","[48, 57, 87, 128, 232, 253]"
"Type3","Block",642,644,2,1.0000,0,"SIMILARITY_PRESERVING","[48, 57]","[48, 57]","[48, 57]"
"Type3","Block",642,645,2,0.3333,0,"SIMILARITY_PRESERVING","[48, 57]","[48, 57]","[48, 57, 87, 128, 232, 253]"
"Type3","Block",643,644,2,0.3333,0,"SIMILARITY_PRESERVING","[48, 57]","[48, 57, 87, 128, 232, 253]","[48, 57]"
"Type3","Block",643,645,6,1.0000,0,"SIMILARITY_PRESERVING","[48, 57, 87, 128, 232, 253]","[48, 57, 87, 128, 232, 253]","[48, 57, 87, 128, 232, 253]"
"Type3","Block",644,645,2,0.3333,0,"SIMILARITY_PRESERVING","[48, 57]","[48, 57]","[48, 57, 87, 128, 232, 253]"
"Type3","Block",1194,1195,2,0.6667,0,"SIMILARITY_PRESERVING","[1185, 1216]","[1185, 1216]","[1185, 1208, 1216]"
"Type3","Block",217,218,2,1.0000,0,"SIMILARITY_PRESERVING","[8, 41]","[8, 41]","[8, 41]"
"Type3","Block",217,219,1,0.5000,0,"SIMILARITY_PRESERVING","[8]","[8, 41]","[8]"
"Type3","Block",217,220,2,0.4000,0,"SIMILARITY_PRESERVING","[8, 41]","[8, 41]","[8, 41, 87, 94, 248]"
"Type3","Block",218,219,1,0.5000,0,"SIMILARITY_PRESERVING","[8]","[8, 41]","[8]"
"Type3","Block",218,220,2,0.4000,0,"SIMILARITY_PRESERVING","[8, 41]","[8, 41]","[8, 41, 87, 94, 248]"
"Type3","Block",219,220,1,0.2000,0,"SIMILARITY_PRESERVING","[8]","[8]","[8, 41, 87, 94, 248]"
"Type3","Block",221,222,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48]"
"Type3","Block",221,223,2,0.2000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 97, 108, 128, 198, 248, 278, 279]"
"Type3","Block",221,224,2,0.2000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 97, 108, 278, 279, 756, 765, 866]"
"Type3","Block",222,223,2,0.2000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 97, 108, 128, 198, 248, 278, 279]"
"Type3","Block",222,224,2,0.2000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 87, 97, 108, 278, 279, 756, 765, 866]"
"Type3","Block",223,224,7,0.5385,0,"SIMILARITY_PRESERVING","[41, 48, 87, 97, 108, 278, 279]","[41, 48, 87, 97, 108, 128, 198, 248, 278, 279]","[41, 48, 87, 97, 108, 278, 279, 756, 765, 866]"
"Type3","Block",527,528,3,0.2727,0,"SIMILARITY_PRESERVING","[41, 44, 76]","[41, 44, 76]","[41, 43, 44, 76, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",527,530,2,0.6667,0,"SIMILARITY_PRESERVING","[41, 44]","[41, 44, 76]","[41, 44]"
"Type3","Block",527,531,3,0.7500,0,"SIMILARITY_PRESERVING","[41, 44, 76]","[41, 44, 76]","[41, 44, 76, 87]"
"Type3","Block",527,532,1,0.0909,1,"RESYNCHRONIZING","[44]","[41, 44, 76]","[43, 44, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",527,533,2,0.5000,1,"SIMILARITY_PRESERVING","[44, 76]","[41, 44, 76]","[43, 44, 76]"
"Type3","Block",528,529,1,0.0909,1,"RESYNCHRONIZING","[44]","[41, 43, 44, 76, 87, 94, 110, 135, 308, 400, 418]","[44]"
"Type3","Block",528,530,2,0.1818,0,"SIMILARITY_PRESERVING","[41, 44]","[41, 43, 44, 76, 87, 94, 110, 135, 308, 400, 418]","[41, 44]"
"Type3","Block",528,532,9,0.8182,1,"SIMILARITY_PRESERVING","[43, 44, 87, 94, 110, 135, 308, 400, 418]","[41, 43, 44, 76, 87, 94, 110, 135, 308, 400, 418]","[43, 44, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",528,533,3,0.2727,1,"SIMILARITY_PRESERVING","[43, 44, 76]","[41, 43, 44, 76, 87, 94, 110, 135, 308, 400, 418]","[43, 44, 76]"
"Type3","Block",529,532,1,0.1111,0,"SIMILARITY_PRESERVING","[44]","[44]","[43, 44, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",529,533,1,0.3333,0,"RESYNCHRONIZING","[44]","[44]","[43, 44, 76]"
"Type3","Block",530,531,2,0.5000,0,"SIMILARITY_PRESERVING","[41, 44]","[41, 44]","[41, 44, 76, 87]"
"Type3","Block",530,532,1,0.1000,1,"RESYNCHRONIZING","[44]","[41, 44]","[43, 44, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",530,533,1,0.2500,1,"SIMILARITY_PRESERVING","[44]","[41, 44]","[43, 44, 76]"
"Type3","Block",531,532,2,0.1818,1,"RESYNCHRONIZING","[44, 87]","[41, 44, 76, 87]","[43, 44, 87, 94, 110, 135, 308, 400, 418]"
"Type3","Block",531,533,2,0.4000,1,"SIMILARITY_PRESERVING","[44, 76]","[41, 44, 76, 87]","[43, 44, 76]"
"Type3","Block",532,533,2,0.2000,0,"SIMILARITY_PRESERVING","[43, 44]","[43, 44, 87, 94, 110, 135, 308, 400, 418]","[43, 44, 76]"
"Type3","Block",225,226,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 248]"
"Type3","Block",225,227,1,1.0000,0,"SIMILARITY_PRESERVING","[41]","[41]","[41]"
"Type3","Block",225,228,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 248]"
"Type3","Block",226,227,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41, 87, 94, 248]","[41]"
"Type3","Block",226,228,4,1.0000,0,"SIMILARITY_PRESERVING","[41, 87, 94, 248]","[41, 87, 94, 248]","[41, 87, 94, 248]"
"Type3","Block",227,228,1,0.2500,0,"SIMILARITY_PRESERVING","[41]","[41]","[41, 87, 94, 248]"
"Type3","Block",647,648,1,0.2500,0,"SIMILARITY_PRESERVING","[171]","[171]","[171, 569, 604, 693]"
"Type3","Block",1149,1150,2,1.0000,0,"SIMILARITY_PRESERVING","[1024, 1302]","[1024, 1302]","[1024, 1302]"
"Type3","Block",229,230,3,1.0000,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61]"
"Type3","Block",229,231,3,1.0000,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61]"
"Type3","Block",229,232,3,0.4286,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61, 599, 645, 782, 1210]"
"Type3","Block",230,231,3,1.0000,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61]"
"Type3","Block",230,232,3,0.4286,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61, 599, 645, 782, 1210]"
"Type3","Block",231,232,3,0.4286,0,"SIMILARITY_PRESERVING","[48, 58, 61]","[48, 58, 61]","[48, 58, 61, 599, 645, 782, 1210]"
"Type3","Block",313,314,5,0.4167,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",313,315,5,0.6250,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",313,316,5,1.0000,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]"
"Type3","Block",313,317,5,0.6250,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",313,318,5,0.4167,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",314,315,8,0.6667,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",314,316,5,0.4167,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]","[14, 16, 20, 33, 41]"
"Type3","Block",314,317,8,0.6667,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",314,318,12,1.0000,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",315,316,5,0.6250,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41]"
"Type3","Block",315,317,8,1.0000,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",315,318,8,0.6667,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",316,317,5,0.6250,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144]"
"Type3","Block",316,318,5,0.4167,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",317,318,8,0.6667,0,"SIMILARITY_PRESERVING","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144]","[14, 16, 20, 33, 41, 87, 94, 144, 222, 223, 274, 281]"
"Type3","Block",650,651,1,1.0000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48]"
"Type3","Block",650,652,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 87]"
"Type3","Block",650,653,1,0.3333,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 87, 1048]"
"Type3","Block",651,652,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 87]"
"Type3","Block",651,653,1,0.3333,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 87, 1048]"
"Type3","Block",652,653,2,0.6667,0,"SIMILARITY_PRESERVING","[48, 87]","[48, 87]","[48, 87, 1048]"
"Type3","Block",1151,1152,1,0.3333,0,"SIMILARITY_PRESERVING","[1024]","[1024, 1302, 1461]","[1024]"
"Type3","Block",233,234,4,0.6667,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48]","[7, 20, 41, 48]","[7, 20, 41, 48, 87, 94]"
"Type3","Block",233,235,4,1.0000,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48]","[7, 20, 41, 48]","[7, 20, 41, 48]"
"Type3","Block",233,236,4,0.6667,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48]","[7, 20, 41, 48]","[7, 20, 41, 48, 87, 94]"
"Type3","Block",234,235,4,0.6667,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48]","[7, 20, 41, 48, 87, 94]","[7, 20, 41, 48]"
"Type3","Block",234,236,6,1.0000,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48, 87, 94]","[7, 20, 41, 48, 87, 94]","[7, 20, 41, 48, 87, 94]"
"Type3","Block",235,236,4,0.6667,0,"SIMILARITY_PRESERVING","[7, 20, 41, 48]","[7, 20, 41, 48]","[7, 20, 41, 48, 87, 94]"
"Type3","Block",535,536,1,0.2000,0,"SIMILARITY_PRESERVING","[48]","[41, 48]","[48, 94, 108, 128]"
"Type3","Block",535,537,2,0.2857,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48, 94, 101, 108, 128, 247]"
"Type3","Block",535,538,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48]"
"Type3","Block",535,541,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[41, 48]","[48]"
"Type3","Block",535,542,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48]"
"Type3","Block",536,537,3,0.5714,0,"SIMILARITY_PRESERVING","[48, 94, 108]","[48, 94, 108, 128]","[41, 48, 94, 101, 108, 128, 247]"
"Type3","Block",536,538,1,0.2000,0,"RESYNCHRONIZING","[48]","[48, 94, 108, 128]","[41, 48]"
"Type3","Block",536,541,1,0.2500,0,"SIMILARITY_PRESERVING","[48]","[48, 94, 108, 128]","[48]"
"Type3","Block",536,542,1,0.2000,0,"RESYNCHRONIZING","[48]","[48, 94, 108, 128]","[41, 48]"
"Type3","Block",537,538,2,0.2857,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48, 94, 101, 108, 128, 247]","[41, 48]"
"Type3","Block",537,540,1,0.1429,0,"SIMILARITY_PRESERVING","[48]","[41, 48, 94, 101, 108, 128, 247]","[48]"
"Type3","Block",537,541,1,0.1429,0,"RESYNCHRONIZING","[48]","[41, 48, 94, 101, 108, 128, 247]","[48]"
"Type3","Block",537,542,2,0.2857,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48, 94, 101, 108, 128, 247]","[41, 48]"
"Type3","Block",538,540,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[41, 48]","[48]"
"Type3","Block",538,542,2,1.0000,0,"SIMILARITY_PRESERVING","[41, 48]","[41, 48]","[41, 48]"
"Type3","Block",540,541,1,1.0000,0,"RESYNCHRONIZING","[48]","[48]","[48]"
"Type3","Block",540,542,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[41, 48]"
"Type3","Block",1154,1155,1,1.0000,0,"SIMILARITY_PRESERVING","[1302]","[1302]","[1302]"
"Type3","Block",1154,1156,1,1.0000,0,"SIMILARITY_PRESERVING","[1302]","[1302]","[1302]"
"Type3","Block",1155,1156,1,1.0000,0,"SIMILARITY_PRESERVING","[1302]","[1302]","[1302]"
"Type3","Block",237,238,2,0.5000,1,"SIMILARITY_PRESERVING","[7, 18]","[7, 18]","[4, 7, 18, 20]"
"Type3","Block",237,239,2,0.6667,0,"SIMILARITY_PRESERVING","[7, 18]","[7, 18]","[7, 18, 20]"
"Type3","Block",237,240,1,0.5000,0,"SIMILARITY_PRESERVING","[7]","[7, 18]","[7]"
"Type3","Block",237,260,2,0.5000,1,"SIMILARITY_PRESERVING","[7, 18]","[7, 18]","[4, 7, 18, 20]"
"Type3","Block",237,261,1,0.2500,2,"SIMILARITY_PRESERVING","[7]","[7, 18]","[4, 7, 20]"
"Type3","Block",237,262,1,0.3333,1,"SIMILARITY_PRESERVING","[7]","[7, 18]","[4, 7]"
"Type3","Block",238,239,3,0.7500,1,"SIMILARITY_PRESERVING","[7, 18, 20]","[4, 7, 18, 20]","[7, 18, 20]"
"Type3","Block",238,240,1,0.2500,1,"SIMILARITY_PRESERVING","[7]","[4, 7, 18, 20]","[7]"
"Type3","Block",238,260,4,1.0000,0,"SIMILARITY_PRESERVING","[4, 7, 18, 20]","[4, 7, 18, 20]","[4, 7, 18, 20]"
"Type3","Block",238,261,3,0.7500,1,"SIMILARITY_PRESERVING","[4, 7, 20]","[4, 7, 18, 20]","[4, 7, 20]"
"Type3","Block",238,262,2,0.5000,0,"SIMILARITY_PRESERVING","[4, 7]","[4, 7, 18, 20]","[4, 7]"
"Type3","Block",239,240,1,0.3333,0,"SIMILARITY_PRESERVING","[7]","[7, 18, 20]","[7]"
"Type3","Block",239,260,3,0.7500,1,"SIMILARITY_PRESERVING","[7, 18, 20]","[7, 18, 20]","[4, 7, 18, 20]"
"Type3","Block",239,261,2,0.5000,2,"SIMILARITY_PRESERVING","[7, 20]","[7, 18, 20]","[4, 7, 20]"
"Type3","Block",239,262,1,0.2500,1,"SIMILARITY_PRESERVING","[7]","[7, 18, 20]","[4, 7]"
"Type3","Block",240,260,1,0.2500,1,"SIMILARITY_PRESERVING","[7]","[7]","[4, 7, 18, 20]"
"Type3","Block",240,261,1,0.3333,1,"SIMILARITY_PRESERVING","[7]","[7]","[4, 7, 20]"
"Type3","Block",240,262,1,0.5000,1,"SIMILARITY_PRESERVING","[7]","[7]","[4, 7]"
"Type3","Block",260,261,3,0.7500,1,"SIMILARITY_PRESERVING","[4, 7, 20]","[4, 7, 18, 20]","[4, 7, 20]"
"Type3","Block",260,262,2,0.5000,0,"SIMILARITY_PRESERVING","[4, 7]","[4, 7, 18, 20]","[4, 7]"
"Type3","Block",261,262,2,0.6667,0,"SIMILARITY_PRESERVING","[4, 7]","[4, 7, 20]","[4, 7]"
"Type3","Block",425,426,1,0.2000,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63, 144, 208]"
"Type3","Block",425,427,1,0.3333,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63]"
"Type3","Block",425,428,1,0.3333,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63]"
"Type3","Block",425,429,1,0.0556,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]"
"Type3","Block",425,430,1,0.1429,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63, 144, 199, 208, 210]"
"Type3","Block",425,431,1,0.0909,0,"SIMILARITY_PRESERVING","[33]","[33, 44]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",425,432,2,1.0000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44]"
"Type3","Block",425,433,2,0.3333,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",425,434,2,0.5000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208]"
"Type3","Block",425,435,2,0.4000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208, 222]"
"Type3","Block",425,436,2,0.4000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208, 222]"
"Type3","Block",426,427,2,0.5000,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63, 144, 208]","[33, 63]"
"Type3","Block",426,428,2,0.5000,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63, 144, 208]","[33, 63]"
"Type3","Block",426,429,4,0.2353,0,"SIMILARITY_PRESERVING","[33, 63, 144, 208]","[33, 63, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]"
"Type3","Block",426,430,4,0.6667,0,"SIMILARITY_PRESERVING","[33, 63, 144, 208]","[33, 63, 144, 208]","[33, 63, 144, 199, 208, 210]"
"Type3","Block",426,431,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 63, 144, 208]","[33, 63, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",426,432,1,0.2000,0,"SIMILARITY_PRESERVING","[33]","[33, 63, 144, 208]","[33, 44]"
"Type3","Block",426,433,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 208]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",426,434,3,0.6000,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 208]","[33, 44, 144, 208]"
"Type3","Block",426,435,3,0.5000,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 208]","[33, 44, 144, 208, 222]"
"Type3","Block",426,436,3,0.5000,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 208]","[33, 44, 144, 208, 222]"
"Type3","Block",427,428,2,1.0000,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63]"
"Type3","Block",427,429,2,0.1176,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]"
"Type3","Block",427,430,2,0.3333,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210]"
"Type3","Block",427,431,2,0.2000,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",427,432,1,0.3333,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44]"
"Type3","Block",427,433,1,0.1429,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",427,434,1,0.2000,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208]"
"Type3","Block",427,435,1,0.1667,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208, 222]"
"Type3","Block",427,436,1,0.1667,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208, 222]"
"Type3","Block",428,429,2,0.1176,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]"
"Type3","Block",428,430,2,0.3333,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210]"
"Type3","Block",428,431,2,0.2000,0,"SIMILARITY_PRESERVING","[33, 63]","[33, 63]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",428,432,1,0.3333,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44]"
"Type3","Block",428,433,1,0.1429,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",428,434,1,0.2000,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208]"
"Type3","Block",428,435,1,0.1667,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208, 222]"
"Type3","Block",428,436,1,0.1667,0,"SIMILARITY_PRESERVING","[33]","[33, 63]","[33, 44, 144, 208, 222]"
"Type3","Block",429,430,6,0.3529,0,"SIMILARITY_PRESERVING","[33, 63, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 63, 144, 199, 208, 210]"
"Type3","Block",429,431,10,0.5882,0,"SIMILARITY_PRESERVING","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",429,432,1,0.0556,0,"SIMILARITY_PRESERVING","[33]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 44]"
"Type3","Block",429,433,5,0.2778,0,"SIMILARITY_PRESERVING","[33, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",429,434,3,0.1667,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 44, 144, 208]"
"Type3","Block",429,435,3,0.2222,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 44, 144, 208, 222]"
"Type3","Block",429,436,3,0.2222,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284, 314, 362, 395, 697, 769, 771, 924]","[33, 44, 144, 208, 222]"
"Type3","Block",430,431,6,0.6000,0,"SIMILARITY_PRESERVING","[33, 63, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]"
"Type3","Block",430,432,1,0.1429,0,"SIMILARITY_PRESERVING","[33]","[33, 63, 144, 199, 208, 210]","[33, 44]"
"Type3","Block",430,433,5,0.7143,0,"SIMILARITY_PRESERVING","[33, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",430,434,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210]","[33, 44, 144, 208]"
"Type3","Block",430,435,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210]","[33, 44, 144, 208, 222]"
"Type3","Block",430,436,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210]","[33, 44, 144, 208, 222]"
"Type3","Block",431,432,1,0.0909,0,"SIMILARITY_PRESERVING","[33]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 44]"
"Type3","Block",431,433,5,0.4545,0,"SIMILARITY_PRESERVING","[33, 144, 199, 208, 210]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",431,434,3,0.2727,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 44, 144, 208]"
"Type3","Block",431,435,3,0.3636,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 44, 144, 208, 222]"
"Type3","Block",431,436,3,0.3636,0,"SIMILARITY_PRESERVING","[33, 144, 208]","[33, 63, 144, 199, 208, 210, 222, 223, 230, 284]","[33, 44, 144, 208, 222]"
"Type3","Block",432,433,2,0.3333,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 199, 208, 210]"
"Type3","Block",432,434,2,0.5000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208]"
"Type3","Block",432,435,2,0.4000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208, 222]"
"Type3","Block",432,436,2,0.4000,0,"SIMILARITY_PRESERVING","[33, 44]","[33, 44]","[33, 44, 144, 208, 222]"
"Type3","Block",433,434,4,0.6667,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 199, 208, 210]","[33, 44, 144, 208]"
"Type3","Block",433,435,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 199, 208, 210]","[33, 44, 144, 208, 222]"
"Type3","Block",433,436,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 199, 208, 210]","[33, 44, 144, 208, 222]"
