n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,model,Revision,threshold,train_size
6,1,5,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,809,0.427,2223
7,0,7,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,810,0.655,2229
7,0,7,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,810,0.231,2229
7,0,7,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,810,0.508,2229
7,0,7,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,810,0.427,2229
13,2,11,0.67700320038633,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,RandomForest,813,0.655,2236
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,813,0.231,2236
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,813,0.508,2236
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,813,0.427,2236
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,814,0.492,2249
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,814,0.231,2249
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,814,0.508,2249
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,814,0.427,2249
7,1,6,0.6454972243679028,1.0,1.0,0.9166666666666667,0.6666666666666666,0.9128709291752769,RandomForest,815,0.492,2251
7,1,6,0.47140452079103173,1.0,1.0,0.8333333333333333,0.5,0.816496580927726,LightGBM,815,0.231,2251
7,1,6,0.6454972243679028,1.0,1.0,0.9166666666666667,0.6666666666666666,0.9128709291752769,XGBoost,815,0.508,2251
7,1,6,0.6454972243679028,1.0,1.0,0.9166666666666667,0.6666666666666666,0.9128709291752769,CatBoost,815,0.427,2251
7,2,5,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,817,0.492,2258
7,2,5,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,817,0.231,2258
7,2,5,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,817,0.508,2258
7,2,5,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,817,0.427,2258
8,2,6,0.6546536707079772,0.9166666666666667,0.8333333333333333,0.75,0.6666666666666666,0.7071067811865476,RandomForest,819,0.443,2265
8,2,6,0.3333333333333333,0.8333333333333334,0.5833333333333333,0.6666666666666667,0.5,0.6454972243679028,LightGBM,819,0.231,2265
8,2,6,0.3333333333333333,0.8333333333333334,0.5833333333333333,0.6666666666666667,0.5,0.6454972243679028,XGBoost,819,0.508,2265
8,2,6,0.3333333333333333,0.8333333333333334,0.5833333333333333,0.6666666666666667,0.5,0.6454972243679028,CatBoost,819,0.427,2265
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,820,0.443,2273
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,820,0.231,2273
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,820,0.508,2273
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,820,0.427,2273
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,RandomForest,821,0.443,2275
5,1,4,0.4082482904638631,0.75,0.5,0.75,0.5,0.7071067811865476,LightGBM,821,0.231,2275
5,1,4,0.6123724356957946,1.0,1.0,0.875,0.6666666666666666,0.8660254037844386,XGBoost,821,0.508,2275
5,1,4,0.4082482904638631,0.75,0.5,0.75,0.5,0.7071067811865476,CatBoost,821,0.427,2275
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,822,0.655,2280
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,822,0.231,2280
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,822,0.508,2280
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,822,0.427,2280
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,823,0.655,2281
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,823,0.231,2281
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,823,0.508,2281
13,2,11,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,823,0.427,2281
6,3,3,0.7071067811865476,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,RandomForest,824,0.655,2294
6,3,3,0.7071067811865476,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,LightGBM,824,0.231,2294
6,3,3,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,824,0.508,2294
6,3,3,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,824,0.427,2294
5,2,3,-0.16666666666666666,0.33333333333333337,0.45,0.41666666666666663,0.4,0.408248290463863,RandomForest,826,0.394,2300
5,2,3,-0.6123724356957946,0.5,0.7,0.25,0.3333333333333333,0.0,LightGBM,826,0.231,2300
5,2,3,0.6123724356957946,0.5,0.7,0.75,0.6666666666666666,0.7071067811865476,XGBoost,826,0.508,2300
5,2,3,0.6123724356957946,0.5,0.7,0.75,0.6666666666666666,0.7071067811865476,CatBoost,826,0.427,2300
5,3,2,0.0,0.6666666666666666,0.8666666666666667,0.5,0.75,0.0,RandomForest,828,0.247,2305
5,3,2,-0.4082482904638631,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.5714285714285714,0.0,LightGBM,828,0.263,2305
5,3,2,-0.4082482904638631,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.5714285714285714,0.0,XGBoost,828,0.443,2305
5,3,2,-0.4082482904638631,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.5714285714285714,0.0,CatBoost,828,0.427,2305
3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,829,0.247,2310
3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,829,0.263,2310
3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,829,0.443,2310
3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,829,0.427,2310
20,3,17,0.5144957554275266,1.0,1.0,0.8529411764705883,0.5454545454545454,0.8401680504168059,RandomForest,830,0.247,2313
20,3,17,0.8401680504168059,1.0,1.0,0.9705882352941176,0.8571428571428571,0.9701425001453319,LightGBM,830,0.263,2313
20,3,17,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,830,0.443,2313
20,3,17,0.7276068751089989,1.0,1.0,0.9411764705882353,0.75,0.9393364366277243,CatBoost,830,0.427,2313
16,2,14,0.30261376633440124,0.7857142857142856,0.39285714285714285,0.6785714285714286,0.4,0.6546536707079771,RandomForest,831,0.492,2333
16,2,14,0.6546536707079772,0.8928571428571429,0.5,0.9285714285714286,0.6666666666666666,0.9258200997725514,LightGBM,831,0.655,2333
16,2,14,0.30261376633440124,0.8571428571428571,0.45,0.6785714285714286,0.4,0.6546536707079771,XGBoost,831,0.573,2333
16,2,14,0.30261376633440124,0.8571428571428571,0.45,0.6785714285714286,0.4,0.6546536707079771,CatBoost,831,0.573,2333
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,833,0.769,2349
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,833,0.655,2349
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,833,0.573,2349
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,833,0.573,2349
22,3,19,0.7958224257542214,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,RandomForest,834,0.769,2354
22,3,19,0.7958224257542214,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,LightGBM,834,0.655,2354
22,3,19,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,834,0.573,2354
22,3,19,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,834,0.573,2354
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,835,0.492,2376
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,835,0.655,2376
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,835,0.573,2376
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,835,0.573,2376
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,836,0.492,2385
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,836,0.655,2385
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,836,0.573,2385
9,0,9,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,836,0.573,2385
6,0,6,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,838,0.769,2394
6,0,6,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,838,0.655,2394
6,0,6,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,838,0.573,2394
6,0,6,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,838,0.573,2394
15,6,9,0.7385489458759964,0.8148148148148148,0.8722222222222222,0.8333333333333333,0.8,0.816496580927726,RandomForest,840,0.769,2400
15,6,9,0.7385489458759964,0.7777777777777778,0.8306878306878307,0.8333333333333333,0.8,0.816496580927726,LightGBM,840,0.655,2400
15,6,9,0.5773502691896257,0.7777777777777778,0.8306878306878307,0.7777777777777777,0.7272727272727273,0.769800358919501,XGBoost,840,0.557,2400
15,6,9,0.5773502691896257,0.7777777777777779,0.8374999999999999,0.7777777777777777,0.7272727272727273,0.769800358919501,CatBoost,840,0.573,2400
20,2,18,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,842,0.769,2415
20,2,18,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,842,0.655,2415
20,2,18,0.7934920476158722,1.0,1.0,0.9722222222222222,0.8,0.97182531580755,XGBoost,842,0.606,2415
20,2,18,0.5773502691896257,1.0,1.0,0.9166666666666667,0.5714285714285714,0.9128709291752769,CatBoost,842,0.573,2415
10,4,6,0.16666666666666666,0.6666666666666666,0.7361111111111112,0.5833333333333333,0.5,0.5773502691896257,RandomForest,843,0.688,2435
10,4,6,0.16666666666666666,0.6666666666666667,0.7321428571428572,0.5833333333333333,0.5,0.5773502691896257,LightGBM,843,0.655,2435
10,4,6,0.16666666666666666,0.625,0.7182539682539683,0.5833333333333333,0.5,0.5773502691896257,XGBoost,843,0.737,2435
10,4,6,0.0,0.7083333333333334,0.75,0.5,0.4444444444444444,0.5,CatBoost,843,0.671,2435
11,1,10,0.4183300132670378,1.0,1.0,0.85,0.4,0.8366600265340756,RandomForest,844,0.688,2445
11,1,10,0.4183300132670378,1.0,1.0,0.85,0.4,0.8366600265340756,LightGBM,844,0.655,2445
11,1,10,0.4183300132670378,1.0,1.0,0.85,0.4,0.8366600265340756,XGBoost,844,0.737,2445
11,1,10,0.6708203932499369,1.0,1.0,0.95,0.6666666666666666,0.9486832980505138,CatBoost,844,0.867,2445
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,847,0.688,2456
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,847,0.72,2456
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,847,0.737,2456
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,847,0.867,2456
11,3,8,0.769800358919501,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,RandomForest,848,0.688,2458
11,3,8,0.5163977794943222,0.9166666666666666,0.8666666666666667,0.6666666666666666,0.5,0.5773502691896257,LightGBM,848,0.72,2458
11,3,8,0.5163977794943222,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,XGBoost,848,0.737,2458
11,3,8,0.5163977794943222,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,CatBoost,848,0.867,2458
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,849,0.688,2469
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,849,0.72,2469
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,849,0.737,2469
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,849,0.867,2469
3,2,1,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,RandomForest,850,0.688,2480
3,2,1,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,LightGBM,850,0.851,2480
3,2,1,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,XGBoost,850,0.737,2480
3,2,1,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,CatBoost,850,0.671,2480
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,851,0.688,2483
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,851,0.851,2483
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,851,0.737,2483
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,851,0.671,2483
8,1,7,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,854,0.688,2484
8,1,7,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,854,0.851,2484
8,1,7,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,854,0.737,2484
8,1,7,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,854,0.671,2484
9,1,8,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,855,0.688,2492
9,1,8,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,855,0.655,2492
9,1,8,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,855,0.737,2492
9,1,8,0.0,0.625,0.25,0.5,0.0,0.0,CatBoost,855,0.884,2492
17,0,17,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,856,0.688,2501
17,0,17,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,856,0.655,2501
17,0,17,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,856,0.737,2501
17,0,17,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,856,0.884,2501
15,1,14,0.6813851438692469,1.0,1.0,0.9642857142857143,0.6666666666666666,0.9636241116594315,RandomForest,857,0.688,2518
15,1,14,0.6813851438692469,1.0,1.0,0.9642857142857143,0.6666666666666666,0.9636241116594315,LightGBM,857,0.655,2518
15,1,14,0.6813851438692469,1.0,1.0,0.9642857142857143,0.6666666666666666,0.9636241116594315,XGBoost,857,0.606,2518
15,1,14,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,857,0.884,2518
28,2,26,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,858,0.786,2533
28,2,26,0.8006407690254357,1.0,1.0,0.9807692307692308,0.8,0.9805806756909202,LightGBM,858,0.639,2533
28,2,26,0.6793662204867574,1.0,1.0,0.9615384615384616,0.6666666666666666,0.9607689228305228,XGBoost,858,0.639,2533
28,2,26,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,858,0.884,2533
11,1,10,0.6708203932499369,1.0,1.0,0.95,0.6666666666666666,0.9486832980505138,RandomForest,859,0.786,2561
11,1,10,0.5163977794943222,1.0,1.0,0.9,0.5,0.8944271909999159,LightGBM,859,0.639,2561
11,1,10,0.5163977794943222,1.0,1.0,0.9,0.5,0.8944271909999159,XGBoost,859,0.639,2561
11,1,10,0.6708203932499369,1.0,1.0,0.95,0.6666666666666666,0.9486832980505138,CatBoost,859,0.884,2561
23,0,23,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,860,0.802,2572
23,0,23,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,860,0.802,2572
23,0,23,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,860,0.639,2572
23,0,23,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,860,0.9,2572
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,861,0.802,2595
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,861,0.802,2595
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,861,0.802,2595
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,861,0.9,2595
15,1,14,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,864,0.802,2596
15,1,14,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,864,0.802,2596
15,1,14,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,864,0.802,2596
15,1,14,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,864,0.9,2596
20,1,19,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,866,0.884,2611
20,1,19,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,866,0.802,2611
20,1,19,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,866,0.753,2611
20,1,19,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,866,0.9,2611
14,1,13,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,869,0.884,2631
14,1,13,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,869,0.802,2631
14,1,13,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,869,0.753,2631
14,1,13,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,869,0.9,2631
18,2,16,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,877,0.884,2645
18,2,16,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,877,0.802,2645
18,2,16,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,877,0.753,2645
18,2,16,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,877,0.9,2645
2,1,1,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,889,0.802,2663
2,1,1,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,889,0.802,2663
2,1,1,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,889,0.884,2663
2,1,1,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,889,0.9,2663
4,1,3,0.0,0.6666666666666667,0.5,0.5,0.0,0.0,RandomForest,899,0.802,2665
4,1,3,0.5773502691896258,0.6666666666666667,0.5,0.8333333333333333,0.6666666666666666,0.816496580927726,LightGBM,899,0.802,2665
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,899,0.884,2665
4,1,3,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,899,0.9,2665
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,900,0.802,2669
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,900,0.59,2669
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,900,0.884,2669
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,900,0.9,2669
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,903,0.802,2671
6,1,5,0.4472135954999579,0.8,0.5,0.8,0.5,0.7745966692414834,LightGBM,903,0.59,2671
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,903,0.884,2671
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,903,0.884,2671
10,2,8,0.375,0.875,0.5833333333333333,0.6875,0.5,0.6614378277661477,RandomForest,904,0.802,2677
10,2,8,0.375,0.875,0.75,0.6875,0.5,0.6614378277661477,LightGBM,904,0.59,2677
10,2,8,0.375,0.875,0.5833333333333333,0.6875,0.5,0.6614378277661477,XGBoost,904,0.884,2677
10,2,8,0.375,0.875,0.5833333333333333,0.6875,0.5,0.6614378277661477,CatBoost,904,0.884,2677
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,905,0.802,2687
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,905,0.59,2687
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,905,0.884,2687
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,905,0.884,2687
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,906,0.802,2689
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,906,0.59,2689
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,906,0.884,2689
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,906,0.884,2689
12,2,10,0.4,0.9500000000000001,0.8333333333333333,0.7,0.5,0.6708203932499369,RandomForest,907,0.802,2690
12,2,10,0.4,0.9500000000000001,0.8333333333333333,0.7,0.5,0.6708203932499369,LightGBM,907,0.59,2690
12,2,10,0.4,0.9500000000000001,0.8333333333333333,0.7,0.5,0.6708203932499369,XGBoost,907,0.884,2690
12,2,10,0.4,0.9500000000000001,0.8333333333333333,0.7,0.5,0.6708203932499369,CatBoost,907,0.884,2690
25,1,24,0.5527707983925666,1.0,1.0,0.9583333333333333,0.5,0.9574271077563381,RandomForest,912,0.802,2702
25,1,24,0.408248290463863,1.0,1.0,0.9166666666666667,0.3333333333333333,0.9128709291752769,LightGBM,912,0.802,2702
25,1,24,0.5527707983925666,1.0,1.0,0.9583333333333333,0.5,0.9574271077563381,XGBoost,912,0.884,2702
25,1,24,0.5527707983925666,1.0,1.0,0.9583333333333333,0.5,0.9574271077563381,CatBoost,912,0.884,2702
24,1,23,0.0,0.8695652173913043,0.25,0.5,0.0,0.0,RandomForest,914,0.867,2727
24,1,23,0.0,0.9130434782608696,0.3333333333333333,0.5,0.0,0.0,LightGBM,914,0.769,2727
24,1,23,0.0,0.9130434782608696,0.3333333333333333,0.5,0.0,0.0,XGBoost,914,0.884,2727
24,1,23,0.0,0.8695652173913043,0.25,0.5,0.0,0.0,CatBoost,914,0.818,2727
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,921,0.867,2751
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,921,0.884,2751
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,921,0.884,2751
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,921,0.818,2751
20,2,18,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,927,0.867,2755
20,2,18,0.6882472016116853,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,LightGBM,927,0.884,2755
20,2,18,0.6882472016116853,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,XGBoost,927,0.884,2755
20,2,18,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,927,0.818,2755
7,3,4,0.47140452079103173,0.75,0.8333333333333333,0.6666666666666666,0.5,0.5773502691896257,RandomForest,928,0.867,2775
7,3,4,0.47140452079103173,0.6666666666666666,0.8095238095238095,0.6666666666666666,0.5,0.5773502691896257,LightGBM,928,0.59,2775
7,3,4,0.47140452079103173,0.75,0.8333333333333333,0.6666666666666666,0.5,0.5773502691896257,XGBoost,928,0.867,2775
7,3,4,0.47140452079103173,0.75,0.8333333333333333,0.6666666666666666,0.5,0.5773502691896257,CatBoost,928,0.818,2775
4,2,2,0.0,0.75,0.8333333333333333,0.5,0.0,0.0,RandomForest,929,0.867,2782
4,2,2,0.5773502691896258,0.5,0.75,0.75,0.6666666666666666,0.7071067811865476,LightGBM,929,0.443,2782
4,2,2,0.0,0.75,0.8333333333333333,0.5,0.0,0.0,XGBoost,929,0.867,2782
4,2,2,0.0,0.75,0.8333333333333333,0.5,0.0,0.0,CatBoost,929,0.818,2782
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,934,0.867,2786
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,934,0.443,2786
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,934,0.867,2786
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,934,0.818,2786
16,2,14,0.6831300510639733,0.8214285714285714,0.6428571428571428,0.75,0.6666666666666666,0.7071067811865476,RandomForest,935,0.867,2791
16,2,14,0.6831300510639733,0.8571428571428572,0.6666666666666666,0.75,0.6666666666666666,0.7071067811865476,LightGBM,935,0.443,2791
16,2,14,0.6831300510639733,0.8214285714285714,0.6428571428571428,0.75,0.6666666666666666,0.7071067811865476,XGBoost,935,0.867,2791
16,2,14,0.6831300510639733,0.75,0.6111111111111112,0.75,0.6666666666666666,0.7071067811865476,CatBoost,935,0.818,2791
4,2,2,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,936,0.867,2807
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,LightGBM,936,0.443,2807
4,2,2,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,936,0.867,2807
4,2,2,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,936,0.818,2807
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,937,0.867,2811
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,937,0.443,2811
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,937,0.867,2811
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,937,0.818,2811
10,3,7,0.5091750772173156,0.7619047619047619,0.7916666666666666,0.6666666666666666,0.5,0.5773502691896257,RandomForest,940,0.867,2812
10,3,7,0.2182178902359924,0.7619047619047619,0.6666666666666667,0.6190476190476191,0.5,0.6172133998483676,LightGBM,940,0.443,2812
10,3,7,0.7637626158259734,0.8571428571428571,0.8333333333333333,0.8333333333333333,0.8,0.816496580927726,XGBoost,940,0.867,2812
10,3,7,0.7637626158259734,0.8571428571428571,0.8333333333333333,0.8333333333333333,0.8,0.816496580927726,CatBoost,940,0.818,2812
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,946,0.753,2822
3,2,1,0.0,0.5,0.8333333333333333,0.5,0.8,0.0,LightGBM,946,0.116,2822
3,2,1,0.5,0.5,0.8333333333333333,0.75,0.6666666666666666,0.7071067811865476,XGBoost,946,0.867,2822
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,946,0.818,2822
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,954,0.753,2825
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,954,0.116,2825
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,954,0.867,2825
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,954,0.818,2825
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,956,0.753,2826
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,956,0.116,2826
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,956,0.867,2826
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,956,0.818,2826
6,2,4,0.7071067811865476,0.875,0.8333333333333333,0.875,0.8,0.8660254037844386,RandomForest,958,0.753,2829
6,2,4,0.31622776601683794,1.0,1.0,0.625,0.5714285714285714,0.5,LightGBM,958,0.1,2829
6,2,4,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,958,0.867,2829
6,2,4,0.7071067811865476,1.0,1.0,0.875,0.8,0.8660254037844386,CatBoost,958,0.818,2829
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,960,0.753,2835
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,960,0.1,2835
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,960,0.867,2835
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,960,0.818,2835
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,962,0.753,2837
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,962,0.1,2837
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,962,0.867,2837
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,962,0.818,2837
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,968,0.753,2839
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,968,0.72,2839
