n,n_pos,n_neg,mcc,balanced_acc,f1,auc_roc,pr_auc,TP,TN,FP,FN,sensitivity,specificity,gmean,model,revision,threshold,train_size
14,13,1,1.0,1.0,1.0,1.0,1.0,13,1,0,0,1.0,1.0,1.0,LightGBM,869,0.312,3314
14,13,1,1.0,1.0,1.0,1.0,1.0,13,1,0,0,1.0,1.0,1.0,XGBoost,869,0.198,3314
14,13,1,0.0,0.5,0.9629629629629629,1.0,1.0,13,0,1,0,1.0,0.0,0.0,CatBoost,869,0.116,3314
18,16,2,0.6859943405700353,0.75,0.9696969696969697,1.0,1.0,16,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,877,0.165,3328
18,16,2,1.0,1.0,1.0,1.0,1.0,16,2,0,0,1.0,1.0,1.0,LightGBM,877,0.28,3328
18,16,2,0.6859943405700353,0.75,0.9696969696969697,1.0,1.0,16,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,877,0.165,3328
18,16,2,0.0,0.5,0.9411764705882353,1.0,1.0,16,0,2,0,1.0,0.0,0.0,CatBoost,877,0.133,3328
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,889,0.214,3346
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,889,0.28,3346
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,889,0.312,3346
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,889,0.198,3346
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,899,0.476,3348
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,899,0.28,3348
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,899,0.492,3348
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,899,0.394,3348
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,900,0.622,3352
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,900,0.427,3352
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,900,0.492,3352
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,900,0.394,3352
6,2,4,-0.31622776601683794,0.375,0.0,0.75,0.5833333333333333,0,3,1,2,0.0,0.75,0.0,RandomForest,903,0.622,3354
6,2,4,0.7071067811865476,0.875,0.8,0.75,0.5833333333333333,2,3,1,0,1.0,0.75,0.8660254037844386,LightGBM,903,0.427,3354
6,2,4,0.25,0.625,0.5,0.75,0.5833333333333333,1,3,1,1,0.5,0.75,0.6123724356957945,XGBoost,903,0.492,3354
6,2,4,0.25,0.625,0.5,0.75,0.5833333333333333,1,3,1,1,0.5,0.75,0.6123724356957945,CatBoost,903,0.394,3354
10,9,1,0.408248290463863,0.8333333333333333,0.8,1.0,1.0,6,1,0,3,0.6667,1.0,0.816496580927726,RandomForest,904,0.737,3360
10,9,1,0.408248290463863,0.8333333333333333,0.8,1.0,1.0,6,1,0,3,0.6667,1.0,0.816496580927726,LightGBM,904,0.427,3360
10,9,1,0.5091750772173156,0.8888888888888888,0.875,1.0,1.0,7,1,0,2,0.7778,1.0,0.8819171036881969,XGBoost,904,0.492,3360
10,9,1,0.408248290463863,0.8333333333333333,0.8,1.0,1.0,6,1,0,3,0.6667,1.0,0.816496580927726,CatBoost,904,0.394,3360
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,905,0.737,3370
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,905,0.427,3370
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,905,0.492,3370
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,905,0.394,3370
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,906,0.737,3372
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,906,0.427,3372
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,906,0.541,3372
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,906,0.394,3372
12,9,3,0.3333333333333333,0.6666666666666666,0.5,0.888888888888889,0.9626543209876546,3,3,0,6,0.3333,1.0,0.5773502691896257,RandomForest,907,0.737,3373
12,9,3,0.5555555555555556,0.7777777777777777,0.8888888888888888,0.962962962962963,0.9888888888888892,8,2,1,1,0.8889,0.6667,0.769800358919501,LightGBM,907,0.427,3373
12,9,3,0.5773502691896257,0.8333333333333333,0.8,0.925925925925926,0.9765432098765434,6,3,0,3,0.6667,1.0,0.816496580927726,XGBoost,907,0.737,3373
12,9,3,0.408248290463863,0.7222222222222222,0.6153846153846154,0.925925925925926,0.9765432098765434,4,3,0,5,0.4444,1.0,0.6666666666666666,CatBoost,907,0.737,3373
26,16,10,0.3557562367689427,0.66875,0.5833333333333334,0.84375,0.9139906968031968,7,9,1,9,0.4375,0.9,0.6274950199005567,RandomForest,912,0.737,3385
26,16,10,0.6953288019758299,0.85625,0.8666666666666667,0.79375,0.8592891483516484,13,9,1,3,0.8125,0.9,0.8551315688243535,LightGBM,912,0.688,3385
26,16,10,0.6324555320336759,0.825,0.8275862068965517,0.7875,0.8415864380502538,12,9,1,4,0.75,0.9,0.8215838362577492,XGBoost,912,0.737,3385
26,16,10,0.6324555320336759,0.825,0.8275862068965517,0.8125000000000001,0.8457848401598402,12,9,1,4,0.75,0.9,0.8215838362577492,CatBoost,912,0.737,3385
25,17,8,0.8191780219091254,0.875,0.9444444444444444,0.8161764705882353,0.8289930420052438,17,6,2,0,1.0,0.75,0.8660254037844386,RandomForest,914,0.655,3411
25,17,8,0.3361227822436775,0.6617647058823529,0.8,0.8088235294117647,0.9150326797385621,14,4,4,3,0.8235,0.5,0.6416889479197478,LightGBM,914,0.59,3411
25,17,8,0.5423695984263261,0.7904411764705883,0.8,0.8529411764705883,0.9269482151835093,12,7,1,5,0.7059,0.875,0.7859052479933758,XGBoost,914,0.72,3411
25,17,8,0.7288689868556626,0.8125,0.918918918918919,0.9044117647058824,0.9318058575411516,17,5,3,0,1.0,0.625,0.7905694150420949,CatBoost,914,0.541,3411
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,921,0.655,3436
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,921,0.378,3436
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,921,0.524,3436
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,921,0.704,3436
24,21,3,0.42656170388121467,0.7619047619047619,0.9,0.9206349206349207,0.9880352034487376,18,2,1,3,0.8571,0.6667,0.7559289460184544,RandomForest,927,0.655,3440
24,21,3,0.6190476190476191,0.8095238095238095,0.9523809523809523,0.9841269841269842,0.9978354978354982,20,2,1,1,0.9524,0.6667,0.7968190728895957,LightGBM,927,0.378,3440
24,21,3,0.8451542547285166,0.9761904761904762,0.975609756097561,0.9841269841269842,0.997835497835498,20,3,0,1,0.9524,1.0,0.9759000729485332,XGBoost,927,0.524,3440
24,21,3,0.5890150893739515,0.9047619047619048,0.8947368421052632,0.9841269841269842,0.9978354978354982,17,3,0,4,0.8095,1.0,0.8997354108424374,CatBoost,927,0.704,3440
7,4,3,0.47140452079103173,0.6666666666666666,0.8,0.6666666666666667,0.6791666666666667,4,1,2,0,1.0,0.3333,0.5773502691896257,RandomForest,928,0.606,3464
7,4,3,0.7302967433402214,0.8333333333333333,0.8888888888888888,1.0,1.0,4,2,1,0,1.0,0.6667,0.816496580927726,LightGBM,928,0.557,3464
7,4,3,0.47140452079103173,0.6666666666666666,0.8,0.8333333333333334,0.8875,4,1,2,0,1.0,0.3333,0.5773502691896257,XGBoost,928,0.524,3464
7,4,3,0.47140452079103173,0.6666666666666666,0.8,0.8333333333333334,0.8875,4,1,2,0,1.0,0.3333,0.5773502691896257,CatBoost,928,0.508,3464
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,929,0.639,3471
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,929,0.557,3471
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,929,0.524,3471
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,929,0.508,3471
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,932,0.639,3475
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,932,0.557,3475
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,932,0.524,3475
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,932,0.508,3475
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,933,0.639,3477
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,933,0.557,3477
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,933,0.524,3477
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,933,0.508,3477
5,2,3,0.0,0.5,0.0,0.8333333333333334,0.8333333333333333,0,3,0,2,0.0,1.0,0.0,RandomForest,934,0.639,3478
5,2,3,0.0,0.5,0.0,0.8333333333333334,0.8333333333333333,0,3,0,2,0.0,1.0,0.0,LightGBM,934,0.557,3478
5,2,3,-0.4082482904638631,0.3333333333333333,0.0,0.6666666666666667,0.5833333333333333,0,2,1,2,0.0,0.6667,0.0,XGBoost,934,0.524,3478
5,2,3,1.0,1.0,1.0,1.0,1.0,2,3,0,0,1.0,1.0,1.0,CatBoost,934,0.508,3478
17,13,4,0.8345229603962802,0.875,0.9629629629629629,0.9230769230769231,0.9751850713389174,13,3,1,0,1.0,0.75,0.8660254037844386,RandomForest,935,0.541,3483
17,13,4,0.46088240084927024,0.7596153846153846,0.8333333333333334,0.9230769230769231,0.9751850713389174,10,3,1,3,0.7692,0.75,0.75955452531275,LightGBM,935,0.557,3483
17,13,4,0.6730769230769231,0.8365384615384616,0.9230769230769231,0.9038461538461539,0.9674927636466097,12,3,1,1,0.9231,0.75,0.8320502943378437,XGBoost,935,0.557,3483
17,13,4,0.6730769230769231,0.8365384615384616,0.9230769230769231,0.9230769230769231,0.9751850713389174,12,3,1,1,0.9231,0.75,0.8320502943378437,CatBoost,935,0.508,3483
8,7,1,1.0,1.0,1.0,1.0,0.9999999999999998,7,1,0,0,1.0,1.0,1.0,RandomForest,936,0.133,3500
8,7,1,1.0,1.0,1.0,1.0,0.9999999999999998,7,1,0,0,1.0,1.0,1.0,LightGBM,936,0.133,3500
8,7,1,1.0,1.0,1.0,1.0,0.9999999999999998,7,1,0,0,1.0,1.0,1.0,XGBoost,936,0.133,3500
8,7,1,0.0,0.5,0.9333333333333333,1.0,0.9999999999999998,7,0,1,0,1.0,0.0,0.0,CatBoost,936,0.1,3500
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,937,0.133,3508
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,937,0.133,3508
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,937,0.133,3508
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,937,0.459,3508
10,4,6,0.0,0.5,0.5714285714285714,1.0,1.0,4,0,6,0,1.0,0.0,0.0,RandomForest,940,0.133,3509
10,4,6,0.2721655269759087,0.5833333333333334,0.6153846153846154,1.0,1.0,4,1,5,0,1.0,0.1667,0.408248290463863,LightGBM,940,0.133,3509
10,4,6,0.2721655269759087,0.5833333333333334,0.6153846153846154,0.9166666666666667,0.8875,4,1,5,0,1.0,0.1667,0.408248290463863,XGBoost,940,0.133,3509
10,4,6,0.6666666666666666,0.8333333333333333,0.8,1.0,1.0,4,4,2,0,1.0,0.6667,0.816496580927726,CatBoost,940,0.459,3509
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,946,0.524,3519
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,946,0.459,3519
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,946,0.345,3519
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,946,0.459,3519
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,954,0.524,3522
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,954,0.459,3522
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,954,0.345,3522
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,954,0.459,3522
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,956,0.524,3523
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,956,0.769,3523
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,956,0.345,3523
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,956,0.459,3523
6,3,3,0.7071067811865476,0.8333333333333333,0.8,1.0,1.0,2,3,0,1,0.6667,1.0,0.816496580927726,RandomForest,958,0.524,3526
6,3,3,0.7071067811865476,0.8333333333333333,0.8,1.0,1.0,2,3,0,1,0.6667,1.0,0.816496580927726,LightGBM,958,0.769,3526
6,3,3,0.7071067811865476,0.8333333333333333,0.8,0.888888888888889,0.9166666666666666,2,3,0,1,0.6667,1.0,0.816496580927726,XGBoost,958,0.312,3526
6,3,3,0.7071067811865476,0.8333333333333333,0.8,1.0,1.0,2,3,0,1,0.6667,1.0,0.816496580927726,CatBoost,958,0.459,3526
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,959,0.524,3532
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,959,0.1,3532
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,959,0.312,3532
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,959,0.182,3532
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,960,0.524,3534
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,960,0.1,3534
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,960,0.639,3534
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,960,0.182,3534
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,962,0.524,3536
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,962,0.459,3536
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,962,0.345,3536
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,962,0.231,3536
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,968,0.524,3538
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,968,0.459,3538
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,968,0.345,3538
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,968,0.231,3538
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,974,0.524,3539
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,974,0.459,3539
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,974,0.443,3539
3,3,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,974,0.182,3539
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,977,0.524,3542
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,977,0.459,3542
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,977,0.443,3542
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,977,0.231,3542
3,2,1,-1.0,0.0,0.0,0.0,0.5833333333333333,0,0,1,2,0.0,0.0,0.0,RandomForest,981,0.524,3543
3,2,1,0.0,0.5,0.8,0.0,0.5833333333333333,2,0,1,0,1.0,0.0,0.0,LightGBM,981,0.459,3543
3,2,1,-0.5,0.25,0.5,0.0,0.5833333333333333,1,0,1,1,0.5,0.0,0.0,XGBoost,981,0.443,3543
3,2,1,-1.0,0.0,0.0,0.0,0.5833333333333333,0,0,1,2,0.0,0.0,0.0,CatBoost,981,0.639,3543
11,5,6,0.6900655593423543,0.8333333333333333,0.8333333333333334,0.9333333333333333,0.9333333333333333,5,4,2,0,1.0,0.6667,0.816496580927726,RandomForest,984,0.524,3546
11,5,6,0.5590169943749475,0.75,0.7692307692307693,0.8333333333333334,0.7833333333333333,5,3,3,0,1.0,0.5,0.7071067811865476,LightGBM,984,0.1,3546
11,5,6,0.5590169943749475,0.75,0.7692307692307693,0.8333333333333334,0.7833333333333333,5,3,3,0,1.0,0.5,0.7071067811865476,XGBoost,984,0.345,3546
11,5,6,0.43033148291193524,0.6666666666666666,0.7142857142857143,0.9333333333333333,0.9333333333333333,5,2,4,0,1.0,0.3333,0.5773502691896257,CatBoost,984,0.133,3546
22,14,8,0.5669467095138409,0.7946428571428572,0.8,0.9285714285714286,0.9578590177329672,10,7,1,4,0.7143,0.875,0.7905694150420949,RandomForest,990,0.655,3557
22,14,8,0.4485426135725303,0.7321428571428572,0.7692307692307693,0.8303571428571428,0.8977031740189635,10,6,2,4,0.7143,0.75,0.7319250547113999,LightGBM,990,0.459,3557
22,14,8,0.4367853486341326,0.7232142857142857,0.6956521739130435,0.8928571428571428,0.9425357224229404,8,7,1,6,0.5714,0.875,0.7071067811865476,XGBoost,990,0.476,3557
22,14,8,0.6383106423916777,0.8303571428571428,0.8461538461538461,0.8660714285714286,0.9144459706959707,11,7,1,3,0.7857,0.875,0.82915619758885,CatBoost,990,0.639,3557
