revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
63,427,432,63,100,11,96-100,11-20,1,0,0
63,428,432,63,100,11,96-100,11-20,1,4,0
63,437,438,64,100,10,96-100,6-10,1,4,1
63,437,439,64,100,10,96-100,6-10,1,4,0
63,437,440,64,100,10,96-100,6-10,1,0,0
63,437,443,64,100,10,96-100,6-10,1,0,1
63,437,452,64,100,10,96-100,6-10,1,4,1
63,438,439,64,100,10,96-100,6-10,1,0,0
63,438,440,64,100,10,96-100,6-10,1,4,0
63,438,443,64,100,10,96-100,6-10,1,4,1
63,438,452,64,100,10,96-100,6-10,1,0,1
63,439,443,64,100,10,96-100,6-10,1,4,0
63,439,452,64,100,10,96-100,6-10,1,0,0
63,440,443,64,100,10,96-100,6-10,1,0,0
63,440,452,64,100,10,96-100,6-10,1,4,0
63,443,452,64,100,10,96-100,6-10,1,4,1
63,426,430,119,100,8,96-100,6-10,1,4,1
63,426,433,119,100,8,96-100,6-10,1,0,0
63,426,434,119,100,8,96-100,6-10,1,4,0
63,430,433,119,100,8,96-100,6-10,1,4,0
63,430,434,119,100,8,96-100,6-10,1,0,0
63,441,442,120,100,9,96-100,6-10,1,4,0
63,441,444,120,100,9,96-100,6-10,1,0,0
63,441,451,120,100,9,96-100,6-10,1,4,0
63,441,453,120,100,9,96-100,6-10,1,0,0
63,442,444,120,100,9,96-100,6-10,1,4,1
63,442,447,120,100,9,96-100,6-10,1,0,0
63,442,451,120,100,9,96-100,6-10,1,0,1
63,442,453,120,100,9,96-100,6-10,1,4,1
63,444,447,120,100,9,96-100,6-10,1,4,0
63,444,451,120,100,9,96-100,6-10,1,4,1
63,444,453,120,100,9,96-100,6-10,1,0,1
63,447,451,120,100,9,96-100,6-10,1,0,0
63,447,453,120,100,9,96-100,6-10,1,4,0
63,451,453,120,100,9,96-100,6-10,1,4,1
63,450,454,139,100,6,96-100,6-10,1,4,1
63,431,702,142,100,3,96-100,3-5,0,1,0
63,431,703,142,100,3,96-100,3-5,0,1,0
65,11,710,5,100,12,96-100,11-20,0,1,0
65,14,710,5,100,12,96-100,11-20,0,3,0
65,63,710,5,100,12,96-100,11-20,0,1,0
65,65,710,5,100,12,96-100,11-20,0,3,0
65,576,710,5,100,12,96-100,11-20,0,1,0
65,577,710,5,100,12,96-100,11-20,0,3,0
65,682,710,5,100,12,96-100,11-20,0,3,0
65,683,710,5,100,12,96-100,11-20,0,4,0
65,710,711,5,75,12,71-80,11-20,1,0,1
65,431,702,142,100,3,96-100,3-5,0,1,0
65,431,703,142,100,3,96-100,3-5,0,1,0
65,702,703,142,100,3,96-100,3-5,0,1,1
65,704,705,143,100,3,96-100,3-5,0,1,1
65,209,708,144,100,4,96-100,3-5,0,1,0
65,216,708,144,100,4,96-100,3-5,0,1,0
65,708,709,144,100,4,96-100,3-5,1,0,1
69,26,51,3,71,39,71-80,21+,0,4,0
69,26,476,3,71,39,71-80,21+,0,4,0
69,26,478,3,71,39,71-80,21+,0,4,0
69,26,480,3,71,39,71-80,21+,0,1,0
69,26,481,3,71,39,71-80,21+,0,1,0
69,26,563,3,71,39,71-80,21+,0,1,0
69,26,565,3,71,39,71-80,21+,0,1,0
69,26,566,3,71,39,71-80,21+,0,4,0
69,26,567,3,71,39,71-80,21+,0,4,0
69,20,674,9,100,19,96-100,11-20,0,1,0
69,20,675,9,100,19,96-100,11-20,0,5,0
69,22,674,9,100,19,96-100,11-20,0,5,0
69,22,675,9,100,19,96-100,11-20,0,1,0
69,674,675,9,100,19,96-100,11-20,1,4,1
69,475,670,10,75,20,71-80,11-20,0,4,0
69,485,670,10,100,20,96-100,11-20,0,1,0
69,486,670,10,100,20,96-100,11-20,0,1,0
69,611,670,10,100,20,96-100,11-20,1,4,0
69,612,670,10,100,20,96-100,11-20,1,0,0
69,670,673,10,100,20,96-100,11-20,1,4,0
69,25,31,21,80,19,71-80,11-20,0,1,0
69,25,32,21,80,19,71-80,11-20,0,4,0
69,25,93,21,80,19,71-80,11-20,0,1,0
69,25,232,21,80,19,71-80,11-20,0,1,0
69,25,455,21,80,19,71-80,11-20,0,1,0
69,25,468,21,80,19,71-80,11-20,0,4,0
69,25,585,21,80,19,71-80,11-20,0,4,0
71,141,716,30,75,11,71-80,11-20,0,4,0
71,141,717,30,75,11,71-80,11-20,0,1,0
71,495,716,30,100,11,96-100,11-20,0,1,0
71,495,717,30,100,11,96-100,11-20,0,4,0
71,498,716,30,100,11,96-100,11-20,0,4,0
71,498,717,30,100,11,96-100,11-20,0,1,0
71,716,717,30,100,11,96-100,11-20,1,4,1
72,141,716,30,75,11,71-80,11-20,0,4,0
72,141,717,30,75,11,71-80,11-20,0,1,0
72,495,716,30,100,11,96-100,11-20,0,1,0
72,495,717,30,100,11,96-100,11-20,0,4,0
72,498,716,30,100,11,96-100,11-20,0,4,0
72,498,717,30,100,11,96-100,11-20,0,1,0
72,716,717,30,100,11,96-100,11-20,1,4,1
72,38,662,36,75,21,71-80,21+,0,4,0
72,38,663,36,75,21,71-80,21+,0,1,0
72,50,662,36,75,21,71-80,21+,0,1,0
72,50,663,36,75,21,71-80,21+,0,4,0
72,379,662,36,83,21,81-90,21+,0,4,0
72,379,663,36,83,21,81-90,21+,0,1,0
72,445,662,36,100,21,96-100,21+,0,1,0
72,445,663,36,100,21,96-100,21+,0,4,0
72,446,662,36,100,21,96-100,21+,0,4,0
72,446,663,36,100,21,96-100,21+,0,1,0
72,448,662,36,100,21,96-100,21+,0,4,0
72,448,663,36,100,21,96-100,21+,0,1,0
72,662,663,36,100,21,96-100,21+,1,4,1
72,199,204,66,100,11,96-100,11-20,1,4,1
72,210,664,74,100,11,96-100,11-20,0,4,0
72,210,665,74,100,11,96-100,11-20,0,1,0
72,211,664,74,100,11,96-100,11-20,0,1,0
72,211,665,74,100,11,96-100,11-20,0,4,0
72,214,664,74,100,11,96-100,11-20,0,4,0
72,214,665,74,100,11,96-100,11-20,0,1,0
72,215,664,74,100,11,96-100,11-20,0,1,0
72,215,665,74,100,11,96-100,11-20,0,4,0
72,664,665,74,100,11,96-100,11-20,1,4,1
72,200,203,123,100,6,96-100,6-10,1,4,1
72,554,700,134,100,7,96-100,6-10,0,3,0
72,554,701,134,100,7,96-100,6-10,0,3,0
72,700,701,134,100,7,96-100,6-10,0,1,1
72,201,202,141,100,4,96-100,3-5,1,4,1
73,554,700,134,100,7,96-100,6-10,0,3,0
73,554,701,134,100,7,96-100,6-10,0,3,0
73,700,701,134,100,7,96-100,6-10,0,1,1
74,103,105,43,100,13,96-100,11-20,1,4,1
74,104,106,81,100,12,96-100,11-20,1,4,1
74,104,365,81,100,12,96-100,11-20,0,4,0
74,104,367,81,100,12,96-100,11-20,0,1,0
74,104,622,81,100,12,96-100,11-20,0,1,0
74,104,623,81,100,12,96-100,11-20,0,1,0
74,106,365,81,100,12,96-100,11-20,0,1,0
74,106,367,81,100,12,96-100,11-20,0,4,0
74,106,622,81,100,12,96-100,11-20,0,5,0
74,106,623,81,100,12,96-100,11-20,0,4,0
76,527,533,55,72,12,71-80,11-20,1,0,0
76,165,531,57,100,7,96-100,6-10,0,1,0
76,167,531,57,100,7,96-100,6-10,0,4,0
76,306,531,57,80,7,71-80,6-10,0,1,0
82,20,674,9,100,19,96-100,11-20,0,1,0
82,20,675,9,100,19,96-100,11-20,0,5,0
82,22,674,9,100,19,96-100,11-20,0,5,0
82,22,675,9,100,19,96-100,11-20,0,1,0
82,674,675,9,100,19,96-100,11-20,1,4,1
82,38,445,36,75,21,71-80,21+,0,4,0
82,38,446,36,75,21,71-80,21+,0,1,0
82,38,448,36,75,21,71-80,21+,0,1,0
82,50,445,36,75,21,71-80,21+,0,1,0
82,50,446,36,75,21,71-80,21+,0,4,0
82,50,448,36,75,21,71-80,21+,0,4,0
82,379,445,36,83,21,81-90,21+,0,4,0
82,379,446,36,83,21,81-90,21+,0,1,0
82,379,448,36,83,21,81-90,21+,0,1,0
82,445,446,36,100,21,96-100,21+,1,4,1
82,445,448,36,100,21,96-100,21+,1,4,1
82,445,662,36,100,21,96-100,21+,0,1,0
82,445,663,36,100,21,96-100,21+,0,4,0
82,446,448,36,100,21,96-100,21+,1,0,1
82,446,662,36,100,21,96-100,21+,0,4,0
82,446,663,36,100,21,96-100,21+,0,1,0
82,448,662,36,100,21,96-100,21+,0,4,0
82,448,663,36,100,21,96-100,21+,0,1,0
82,111,449,45,100,21,96-100,21+,0,1,0
82,114,449,45,100,21,96-100,21+,0,4,0
82,228,449,45,83,21,81-90,21+,0,1,0
82,437,438,64,100,10,96-100,6-10,1,4,1
82,437,439,64,100,10,96-100,6-10,1,4,1
82,437,440,64,100,10,96-100,6-10,1,0,1
82,437,443,64,100,10,96-100,6-10,1,0,1
82,437,452,64,100,10,96-100,6-10,1,4,1
82,438,439,64,100,10,96-100,6-10,1,0,1
82,438,440,64,100,10,96-100,6-10,1,4,1
82,438,443,64,100,10,96-100,6-10,1,4,1
82,438,452,64,100,10,96-100,6-10,1,0,1
82,439,440,64,100,10,96-100,6-10,1,4,1
82,439,443,64,100,10,96-100,6-10,1,4,1
82,439,452,64,100,10,96-100,6-10,1,0,1
82,440,443,64,100,10,96-100,6-10,1,0,1
82,440,452,64,100,10,96-100,6-10,1,4,1
82,443,452,64,100,10,96-100,6-10,1,4,1
82,441,442,120,100,9,96-100,6-10,1,4,1
82,441,444,120,100,9,96-100,6-10,1,0,1
82,441,447,120,100,9,96-100,6-10,1,4,1
82,441,451,120,100,9,96-100,6-10,1,4,1
82,441,453,120,100,9,96-100,6-10,1,0,1
82,442,444,120,100,9,96-100,6-10,1,4,1
82,442,447,120,100,9,96-100,6-10,1,0,1
82,442,451,120,100,9,96-100,6-10,1,0,1
82,442,453,120,100,9,96-100,6-10,1,4,1
82,444,447,120,100,9,96-100,6-10,1,4,1
82,444,451,120,100,9,96-100,6-10,1,4,1
82,444,453,120,100,9,96-100,6-10,1,0,1
82,447,451,120,100,9,96-100,6-10,1,0,1
82,447,453,120,100,9,96-100,6-10,1,4,1
82,451,453,120,100,9,96-100,6-10,1,4,1
82,450,454,139,100,6,96-100,6-10,1,4,1
87,26,719,3,71,39,71-80,21+,1,0,0
87,51,719,3,70,39,<=70,21+,0,4,0
87,116,120,4,75,116,71-80,21+,1,4,0
87,49,124,7,71,27,71-80,21+,0,4,0
87,49,470,7,71,27,71-80,21+,0,4,0
87,124,243,7,75,27,71-80,21+,0,4,0
87,124,298,7,75,27,71-80,21+,0,1,0
87,124,458,7,75,27,71-80,21+,0,1,0
87,124,470,7,75,27,71-80,21+,0,1,1
87,124,482,7,75,27,71-80,21+,0,1,0
87,124,568,7,75,27,71-80,21+,0,1,0
87,124,570,7,75,27,71-80,21+,0,4,0
87,243,470,7,75,27,71-80,21+,0,4,0
87,298,470,7,75,27,71-80,21+,0,1,0
87,458,470,7,70,27,<=70,21+,1,0,0
87,470,482,7,75,27,71-80,21+,0,1,0
87,470,568,7,75,27,71-80,21+,0,1,0
87,470,570,7,75,27,71-80,21+,0,4,0
87,500,505,13,81,10,81-90,6-10,1,4,1
87,500,580,13,81,10,81-90,6-10,0,1,0
87,500,583,13,81,10,81-90,6-10,0,4,1
87,505,580,13,70,10,<=70,6-10,0,4,0
87,505,583,13,70,10,<=70,6-10,0,1,1
87,580,583,13,70,10,<=70,6-10,1,4,0
87,714,715,19,80,8,71-80,6-10,1,4,1
87,714,718,19,80,8,71-80,6-10,0,4,1
87,715,718,19,80,8,71-80,6-10,0,1,1
87,25,468,21,80,19,71-80,11-20,0,4,0
87,25,585,21,80,19,71-80,11-20,0,4,0
87,93,468,21,75,19,71-80,11-20,0,4,0
87,93,585,21,75,19,71-80,11-20,0,4,0
87,232,468,21,70,19,<=70,11-20,0,4,0
87,232,585,21,70,19,<=70,11-20,0,4,0
87,455,468,21,70,19,<=70,11-20,1,4,0
87,455,585,21,70,19,<=70,11-20,0,4,0
87,468,585,21,70,19,<=70,11-20,0,1,1
87,57,587,22,83,29,81-90,21+,0,1,0
87,460,587,22,83,29,81-90,21+,0,1,0
87,509,587,22,70,29,<=70,21+,0,4,0
87,573,587,22,83,29,81-90,21+,1,4,0
87,64,465,23,100,19,96-100,11-20,0,1,0
87,64,521,23,100,19,96-100,11-20,0,4,0
87,429,465,23,90,19,81-90,11-20,0,4,0
87,429,521,23,90,19,81-90,11-20,0,1,0
87,465,489,23,71,19,71-80,11-20,0,1,0
87,465,521,23,71,19,71-80,11-20,0,4,1
87,489,521,23,75,19,71-80,11-20,0,4,0
87,28,589,26,75,17,71-80,11-20,0,1,0
87,141,716,30,75,11,71-80,11-20,0,4,0
87,141,717,30,75,11,71-80,11-20,0,1,0
87,716,717,30,100,11,96-100,11-20,1,4,1
87,85,283,32,83,15,81-90,11-20,1,0,1
87,85,311,32,83,15,81-90,11-20,1,0,0
87,85,343,32,83,15,81-90,11-20,1,0,0
87,85,721,32,83,15,81-90,11-20,0,1,0
87,85,722,32,83,15,81-90,11-20,0,4,0
87,85,724,32,83,15,81-90,11-20,0,1,0
87,283,311,32,75,15,71-80,11-20,1,0,0
87,283,343,32,75,15,71-80,11-20,1,0,0
87,283,721,32,75,15,71-80,11-20,0,1,0
87,283,722,32,75,15,71-80,11-20,0,4,0
87,283,724,32,75,15,71-80,11-20,0,1,0
87,154,524,34,75,19,71-80,11-20,0,1,0
87,154,526,34,75,19,71-80,11-20,0,4,0
87,154,548,34,75,19,71-80,11-20,0,4,0
87,154,653,34,75,19,71-80,11-20,0,1,0
87,342,524,34,75,19,71-80,11-20,0,1,0
87,342,526,34,75,19,71-80,11-20,0,4,0
87,342,548,34,75,19,71-80,11-20,0,4,0
87,342,653,34,75,19,71-80,11-20,0,1,0
87,477,524,34,75,19,71-80,11-20,0,1,0
87,477,526,34,75,19,71-80,11-20,0,4,0
87,477,548,34,75,19,71-80,11-20,0,4,0
87,477,653,34,75,19,71-80,11-20,0,1,0
87,479,524,34,75,19,71-80,11-20,0,4,0
87,479,526,34,75,19,71-80,11-20,0,1,0
87,479,548,34,75,19,71-80,11-20,0,1,0
87,479,653,34,75,19,71-80,11-20,0,4,0
87,524,526,34,88,19,81-90,11-20,1,4,1
87,524,548,34,88,19,81-90,11-20,0,4,1
87,524,648,34,88,19,81-90,11-20,0,1,0
87,524,653,34,88,19,81-90,11-20,0,1,1
87,524,730,34,88,19,81-90,11-20,0,1,0
87,524,731,34,88,19,81-90,11-20,0,4,0
87,526,548,34,88,19,81-90,11-20,0,1,1
87,526,648,34,88,19,81-90,11-20,0,4,0
87,526,653,34,88,19,81-90,11-20,0,4,1
87,526,730,34,88,19,81-90,11-20,0,4,0
87,526,731,34,88,19,81-90,11-20,0,1,0
87,548,648,34,73,19,71-80,11-20,0,4,0
87,548,653,34,73,19,71-80,11-20,0,4,1
87,548,730,34,73,19,71-80,11-20,0,4,0
87,548,731,34,73,19,71-80,11-20,0,1,0
87,648,653,34,76,19,71-80,11-20,0,1,0
87,653,730,34,80,19,71-80,11-20,0,1,0
87,653,731,34,80,19,71-80,11-20,0,4,0
87,528,532,35,80,16,71-80,11-20,1,4,1
87,528,569,35,80,16,71-80,11-20,0,1,0
87,532,569,35,80,16,71-80,11-20,0,4,0
87,490,513,37,75,12,71-80,11-20,0,1,0
87,490,515,37,75,12,71-80,11-20,0,4,0
87,513,515,37,75,12,71-80,11-20,1,4,1
87,228,449,45,83,21,81-90,21+,0,1,0
87,30,633,49,100,8,96-100,6-10,0,1,0
87,30,635,49,100,8,96-100,6-10,0,1,0
87,30,636,49,100,8,96-100,6-10,0,1,0
87,633,635,49,83,8,81-90,6-10,1,0,1
87,633,636,49,83,8,81-90,6-10,1,0,1
87,635,636,49,83,8,81-90,6-10,1,0,1
87,94,126,56,75,15,71-80,11-20,0,4,0
87,94,634,56,75,15,71-80,11-20,0,3,0
87,94,637,56,75,15,71-80,11-20,0,3,0
87,126,299,56,75,15,71-80,11-20,0,1,0
87,126,514,56,75,15,71-80,11-20,0,4,0
87,126,592,56,75,15,71-80,11-20,0,1,0
87,126,593,56,75,15,71-80,11-20,0,4,0
87,126,634,56,75,15,71-80,11-20,0,1,1
87,126,637,56,75,15,71-80,11-20,0,1,1
87,299,634,56,75,15,71-80,11-20,0,1,0
87,299,637,56,75,15,71-80,11-20,0,1,0
87,514,634,56,91,15,91-95,11-20,0,3,0
87,514,637,56,91,15,91-95,11-20,0,3,0
87,592,634,56,100,15,96-100,11-20,0,1,0
87,592,637,56,100,15,96-100,11-20,0,1,0
87,593,634,56,100,15,96-100,11-20,0,3,0
87,593,637,56,100,15,96-100,11-20,0,3,0
87,634,637,56,100,15,96-100,11-20,1,0,1
87,306,531,57,80,7,71-80,6-10,0,1,0
87,504,600,59,100,10,96-100,6-10,0,1,0
87,504,602,59,100,10,96-100,6-10,0,4,0
87,80,82,65,100,6,96-100,6-10,1,4,1
87,80,375,65,100,6,96-100,6-10,0,1,0
87,80,376,65,100,6,96-100,6-10,0,1,0
87,82,375,65,100,6,96-100,6-10,0,4,0
87,82,376,65,100,6,96-100,6-10,0,4,0
87,664,665,74,100,11,96-100,11-20,1,4,1
87,464,522,77,71,21,71-80,21+,0,4,1
87,101,102,80,100,10,96-100,6-10,1,4,1
87,101,631,80,100,10,96-100,6-10,0,1,0
87,101,632,80,100,10,96-100,6-10,0,5,0
87,102,631,80,100,10,96-100,6-10,0,5,0
87,102,632,80,100,10,96-100,6-10,0,1,0
87,643,645,86,100,11,96-100,11-20,1,4,1
87,128,129,97,100,6,96-100,6-10,1,4,1
87,54,134,98,100,8,96-100,6-10,1,4,1
87,166,168,109,100,7,96-100,6-10,1,4,1
87,544,687,112,100,7,96-100,6-10,0,4,0
87,544,688,112,100,7,96-100,6-10,0,1,0
87,545,687,112,100,7,96-100,6-10,0,1,0
87,545,688,112,100,7,96-100,6-10,0,4,0
87,687,688,112,100,7,96-100,6-10,1,4,1
87,180,183,116,100,6,96-100,6-10,1,4,1
87,180,483,116,100,6,96-100,6-10,0,1,0
87,180,484,116,100,6,96-100,6-10,0,1,0
87,183,483,116,100,6,96-100,6-10,0,4,0
87,183,484,116,100,6,96-100,6-10,0,5,0
87,189,192,118,100,6,96-100,6-10,1,4,1
87,315,317,121,100,6,96-100,6-10,1,4,1
87,200,203,123,100,6,96-100,6-10,1,4,1
87,220,435,129,100,5,96-100,3-5,0,1,0
87,220,436,129,100,5,96-100,3-5,0,4,0
87,164,258,130,100,4,96-100,3-5,1,4,1
87,230,549,131,73,6,71-80,6-10,0,1,0
87,230,694,131,73,6,71-80,6-10,0,3,0
87,230,695,131,73,6,71-80,6-10,0,3,0
87,549,694,131,73,6,71-80,6-10,0,3,1
87,549,695,131,73,6,71-80,6-10,0,3,1
87,694,695,131,100,6,96-100,6-10,0,1,1
87,512,696,132,72,7,71-80,6-10,0,1,0
87,512,697,132,72,7,71-80,6-10,0,1,0
87,696,697,132,100,7,96-100,6-10,0,1,1
87,223,698,133,100,6,96-100,6-10,0,1,0
87,223,699,133,100,6,96-100,6-10,0,1,0
87,698,699,133,100,6,96-100,6-10,0,1,1
87,554,700,134,100,7,96-100,6-10,0,3,0
87,554,701,134,100,7,96-100,6-10,0,3,0
87,700,701,134,100,7,96-100,6-10,0,1,1
87,188,190,138,100,20,96-100,11-20,1,4,1
87,314,318,140,100,2,96-100,2 (pair),1,4,1
87,201,202,141,100,4,96-100,3-5,1,4,1
87,431,702,142,100,3,96-100,3-5,0,1,0
87,431,703,142,100,3,96-100,3-5,0,1,0
87,702,703,142,100,3,96-100,3-5,0,1,1
87,704,705,143,100,3,96-100,3-5,0,1,1
87,226,706,145,100,5,96-100,3-5,0,3,0
87,226,707,145,100,5,96-100,3-5,0,3,0
87,336,338,148,100,4,96-100,3-5,1,4,1
87,350,352,150,100,3,96-100,3-5,1,4,1
87,366,368,151,100,2,96-100,2 (pair),1,4,1
87,234,236,152,100,2,96-100,2 (pair),1,4,1
87,382,383,153,100,2,96-100,2 (pair),1,4,1
87,691,693,199,100,2,96-100,2 (pair),1,4,1
90,385,386,167,100,2,96-100,2 (pair),1,5,1
91,497,596,58,100,7,96-100,6-10,0,1,0
91,497,597,58,100,7,96-100,6-10,0,4,0
91,596,597,58,100,7,96-100,6-10,1,4,1
92,512,696,132,72,7,71-80,6-10,0,1,0
92,512,697,132,72,7,71-80,6-10,0,1,0
92,696,697,132,100,7,96-100,6-10,0,1,1
92,554,700,134,100,7,96-100,6-10,0,3,0
92,554,701,134,100,7,96-100,6-10,0,3,0
92,700,701,134,100,7,96-100,6-10,0,1,1
92,226,706,145,100,5,96-100,3-5,0,3,0
92,226,707,145,100,5,96-100,3-5,0,3,0
92,226,734,145,100,5,96-100,3-5,0,4,0
92,226,735,145,100,5,96-100,3-5,0,1,0
92,706,707,145,100,5,96-100,3-5,0,1,1
92,706,734,145,100,5,96-100,3-5,0,1,1
92,706,735,145,100,5,96-100,3-5,0,3,1
92,707,734,145,100,5,96-100,3-5,0,1,1
92,707,735,145,100,5,96-100,3-5,0,3,1
92,734,735,145,100,5,96-100,3-5,1,4,1
94,51,719,3,70,39,<=70,21+,0,4,1
94,11,14,5,100,12,96-100,11-20,1,4,1
94,11,710,5,100,12,96-100,11-20,0,1,0
94,11,711,5,100,12,96-100,11-20,0,1,0
94,14,710,5,100,12,96-100,11-20,0,3,0
94,14,711,5,100,12,96-100,11-20,0,3,0
94,49,124,7,71,27,71-80,21+,0,4,0
94,49,243,7,71,27,71-80,21+,0,1,0
94,49,298,7,71,27,71-80,21+,0,4,0
94,49,470,7,71,27,71-80,21+,0,4,0
94,124,243,7,75,27,71-80,21+,0,4,1
94,124,298,7,75,27,71-80,21+,0,1,1
94,124,458,7,75,27,71-80,21+,0,1,0
94,124,470,7,75,27,71-80,21+,0,1,1
94,124,482,7,75,27,71-80,21+,0,1,0
94,124,568,7,75,27,71-80,21+,0,1,0
94,124,570,7,75,27,71-80,21+,0,4,0
94,243,298,7,75,27,71-80,21+,0,4,1
94,243,458,7,75,27,71-80,21+,0,4,0
94,243,470,7,75,27,71-80,21+,0,4,1
94,243,482,7,75,27,71-80,21+,0,4,0
94,243,568,7,75,27,71-80,21+,0,4,0
94,243,570,7,75,27,71-80,21+,0,1,0
94,298,458,7,75,27,71-80,21+,0,1,0
94,298,470,7,75,27,71-80,21+,0,1,1
94,298,482,7,75,27,71-80,21+,0,1,0
94,298,568,7,75,27,71-80,21+,0,1,0
94,298,570,7,75,27,71-80,21+,0,4,0
94,458,470,7,70,27,<=70,21+,1,0,0
94,470,482,7,75,27,71-80,21+,0,1,0
94,470,568,7,75,27,71-80,21+,0,1,0
94,470,570,7,75,27,71-80,21+,0,4,0
94,58,564,11,83,9,81-90,6-10,0,4,0
94,58,571,11,83,9,81-90,6-10,0,4,1
94,564,571,11,75,9,71-80,6-10,0,1,0
94,500,580,13,81,10,81-90,6-10,0,1,0
94,505,580,13,70,10,<=70,6-10,0,4,0
94,580,583,13,70,10,<=70,6-10,1,4,0
94,47,66,17,75,17,71-80,11-20,0,1,0
94,47,575,17,75,17,71-80,11-20,0,4,0
94,66,575,17,88,17,81-90,11-20,0,4,1
94,66,736,17,88,17,81-90,11-20,0,4,1
94,575,736,17,88,17,81-90,11-20,0,1,1
94,714,718,19,80,8,71-80,6-10,0,4,0
94,715,718,19,80,8,71-80,6-10,0,1,0
94,718,738,19,100,8,96-100,6-10,0,1,1
94,496,578,20,72,15,71-80,11-20,0,1,1
94,496,742,20,72,15,71-80,11-20,0,4,1
94,496,750,20,72,15,71-80,11-20,0,4,1
94,578,742,20,72,15,71-80,11-20,0,4,1
94,578,750,20,72,15,71-80,11-20,0,4,1
94,93,232,21,75,19,71-80,11-20,0,1,0
94,93,455,21,75,19,71-80,11-20,0,1,0
94,93,468,21,75,19,71-80,11-20,0,4,1
94,93,585,21,75,19,71-80,11-20,0,4,0
94,232,468,21,70,19,<=70,11-20,0,4,0
94,455,468,21,70,19,<=70,11-20,1,4,0
94,468,585,21,70,19,<=70,11-20,0,1,0
94,57,460,22,83,29,81-90,21+,0,1,1
94,57,509,22,83,29,81-90,21+,0,4,0
94,57,573,22,83,29,81-90,21+,0,4,1
94,57,587,22,83,29,81-90,21+,0,1,0
94,460,509,22,83,29,81-90,21+,1,4,0
94,460,573,22,83,29,81-90,21+,0,4,1
94,460,587,22,83,29,81-90,21+,0,1,0
94,509,573,22,70,29,<=70,21+,0,1,0
94,573,587,22,83,29,81-90,21+,1,4,0
94,64,429,23,100,19,96-100,11-20,0,4,0
94,64,465,23,100,19,96-100,11-20,0,1,1
94,64,489,23,100,19,96-100,11-20,0,1,0
94,64,521,23,100,19,96-100,11-20,0,4,1
94,64,744,23,100,19,96-100,11-20,0,4,1
94,429,465,23,90,19,81-90,11-20,0,4,0
94,429,521,23,90,19,81-90,11-20,0,1,0
94,465,489,23,71,19,71-80,11-20,0,1,0
94,465,521,23,71,19,71-80,11-20,0,4,1
94,465,744,23,71,19,71-80,11-20,0,4,1
94,489,521,23,75,19,71-80,11-20,0,4,0
94,521,744,23,71,19,71-80,11-20,0,1,1
94,348,579,24,75,13,71-80,11-20,0,1,0
94,579,745,24,100,13,96-100,11-20,0,4,1
94,579,746,24,100,13,96-100,11-20,0,1,1
94,303,743,28,80,13,71-80,11-20,0,4,1
94,303,747,28,80,13,71-80,11-20,0,1,1
94,303,748,28,80,13,71-80,11-20,0,1,1
94,303,751,28,80,13,71-80,11-20,0,4,1
94,303,752,28,80,13,71-80,11-20,0,4,1
94,303,753,28,80,13,71-80,11-20,0,1,1
94,141,716,30,75,11,71-80,11-20,0,4,0
94,141,717,30,75,11,71-80,11-20,0,1,0
94,716,717,30,100,11,96-100,11-20,1,4,1
94,154,548,34,75,19,71-80,11-20,0,4,0
94,342,548,34,75,19,71-80,11-20,0,4,0
94,477,548,34,75,19,71-80,11-20,0,4,0
94,479,548,34,75,19,71-80,11-20,0,1,0
94,524,548,34,88,19,81-90,11-20,0,4,0
94,526,548,34,88,19,81-90,11-20,0,1,0
94,548,648,34,73,19,71-80,11-20,0,4,0
94,548,653,34,73,19,71-80,11-20,0,4,0
94,548,730,34,73,19,71-80,11-20,0,4,0
94,548,731,34,73,19,71-80,11-20,0,1,0
94,528,532,35,80,16,71-80,11-20,1,4,1
94,528,569,35,80,16,71-80,11-20,0,1,0
94,532,569,35,80,16,71-80,11-20,0,4,0
94,38,50,36,75,21,71-80,21+,1,4,0
94,50,379,36,75,21,71-80,21+,0,4,0
94,50,445,36,75,21,71-80,21+,0,1,0
94,50,446,36,75,21,71-80,21+,0,4,0
94,50,448,36,75,21,71-80,21+,0,4,0
94,182,212,42,76,23,71-80,21+,0,1,0
94,228,449,45,83,21,81-90,21+,0,1,0
94,30,633,49,100,8,96-100,6-10,0,1,0
94,30,635,49,100,8,96-100,6-10,0,1,0
94,30,636,49,100,8,96-100,6-10,0,1,0
94,633,635,49,83,8,81-90,6-10,1,0,1
94,633,636,49,83,8,81-90,6-10,1,0,1
94,635,636,49,83,8,81-90,6-10,1,0,1
94,242,250,51,75,9,71-80,6-10,1,0,0
94,242,344,51,75,9,71-80,6-10,0,4,0
94,561,660,54,75,15,71-80,11-20,0,4,0
94,561,661,54,75,15,71-80,11-20,0,1,0
94,660,661,54,100,15,96-100,11-20,1,4,1
94,94,126,56,75,15,71-80,11-20,0,4,1
94,94,299,56,75,15,71-80,11-20,0,4,1
94,94,514,56,75,15,71-80,11-20,0,1,0
94,94,592,56,75,15,71-80,11-20,0,4,0
94,94,593,56,75,15,71-80,11-20,0,1,0
94,94,634,56,75,15,71-80,11-20,0,3,0
94,94,637,56,75,15,71-80,11-20,0,3,0
94,126,299,56,75,15,71-80,11-20,0,1,1
94,126,514,56,75,15,71-80,11-20,0,4,0
