revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
32,111,434,157,0,1,1,1,0,1,72,Distance.java,,,
32,111,435,157,0,1,1,1,0,1,72,Distance.java,,,
32,380,381,167,1,1,1,1,0,1,91,,Preferences.java,,
32,357,383,168,1,1,1,1,0,1,80,,Preferences.java,,
32,370,383,168,1,1,0,0 (same dir),0,0,80,,Preferences.java,,
32,382,383,168,1,1,1,1,0,1,96,,Preferences.java,,
32,388,389,170,1,1,1,1,0,1,95,,Preferences.java,,
32,386,398,173,1,1,1,1,0,1,75,,Preferences.java,,
32,397,398,173,1,1,1,1,0,1,74,,Preferences.java,,
32,399,400,174,1,1,1,1,0,1,73,,Preferences.java,,
32,427,428,180,1,1,0,0 (same dir),0,0,85,,Preferences.java,,
32,427,431,180,1,1,0,0 (same dir),0,0,85,,Preferences.java,,
32,428,430,180,1,1,0,0 (same dir),0,0,85,Preferences.java,,,
32,428,431,180,1,1,0,0 (same dir),1,0,85,Preferences.java,Preferences.java,,
32,430,431,180,1,1,0,0 (same dir),0,0,85,,Preferences.java,,
36,168,452,56,0,1,2,2,0,2,75,,AtomType.java,,
36,169,452,56,0,1,2,2,0,2,75,,AtomType.java,,
36,170,452,56,0,1,2,2,0,2,75,,AtomType.java,,
36,236,452,56,0,1,2,2,0,2,75,,AtomType.java,,
36,452,601,56,1,1,2,2,0,2,97,AtomType.java,,,
36,172,591,57,0,1,2,2,0,2,100,,JmolSimpleBean.java,,
36,172,592,57,0,1,2,2,0,2,100,,JmolSimpleBean.java,,
36,172,602,57,0,1,2,2,0,2,100,,AtomType.java,,
36,173,591,57,0,1,2,2,0,2,100,,JmolSimpleBean.java,,
36,173,592,57,0,1,2,2,0,2,100,,JmolSimpleBean.java,,
36,173,602,57,0,1,2,2,0,2,100,,AtomType.java,,
36,457,591,57,0,1,2,2,0,2,80,,JmolSimpleBean.java,,
36,457,592,57,0,1,2,2,0,2,80,,JmolSimpleBean.java,,
36,457,602,57,1,1,2,2,0,2,80,,AtomType.java,,
36,591,592,57,1,1,0,0 (same dir),1,0,75,JmolSimpleBean.java,JmolSimpleBean.java,,
36,591,602,57,0,1,1,1,1,1,75,JmolSimpleBean.java,AtomType.java,,
36,592,602,57,0,1,1,1,1,1,75,JmolSimpleBean.java,AtomType.java,,
36,174,458,58,0,1,2,2,0,2,100,,AtomType.java,,
36,175,458,58,0,1,2,2,0,2,100,,AtomType.java,,
36,458,593,58,0,1,1,1,0,1,100,AtomType.java,,,
36,458,594,58,0,1,1,1,0,1,100,AtomType.java,,,
36,458,595,58,0,1,1,1,0,1,100,AtomType.java,,,
36,460,596,59,0,1,1,1,1,1,100,AtomType.java,JmolSimpleBean.java,,
36,460,597,59,0,1,1,1,0,1,100,AtomType.java,,,
