cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",49,50,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,51,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 452]","[104, 452]","[104, 452]"
"Type3","Block",49,63,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,64,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,65,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 452]","[104, 452]","[104, 452]"
"Type3","Block",49,66,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,77,1,0.5000,0,"SIMILARITY_PRESERVING","[452]","[104, 452]","[452]"
"Type3","Block",49,78,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,81,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,83,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",49,87,1,0.2500,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104, 583, 877]"
"Type3","Block",50,51,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 452]"
"Type3","Block",50,52,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 452]"
"Type3","Block",50,63,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,64,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,65,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 452]"
"Type3","Block",50,66,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,78,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,81,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",50,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",51,52,2,1.0000,0,"RESYNCHRONIZING","[104, 452]","[104, 452]","[104, 452]"
"Type3","Block",51,63,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,64,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,65,2,1.0000,0,"RESYNCHRONIZING","[104, 452]","[104, 452]","[104, 452]"
"Type3","Block",51,66,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,77,1,0.5000,0,"SIMILARITY_PRESERVING","[452]","[104, 452]","[452]"
"Type3","Block",51,78,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,81,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,83,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",51,87,1,0.2500,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104, 583, 877]"
"Type3","Block",52,63,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",52,64,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",52,65,2,1.0000,0,"RESYNCHRONIZING","[104, 452]","[104, 452]","[104, 452]"
"Type3","Block",52,66,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",52,77,1,0.5000,0,"SIMILARITY_PRESERVING","[452]","[104, 452]","[452]"
"Type3","Block",52,78,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",52,81,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",52,83,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",52,87,1,0.2500,0,"RESYNCHRONIZING","[104]","[104, 452]","[104, 583, 877]"
"Type3","Block",53,2345,1,0.6667,0,"RESYNCHRONIZING","[943]","[539, 943, 1112]","[943, 1112]"
"Type3","Block",53,2347,1,0.6667,0,"RESYNCHRONIZING","[943]","[539, 943, 1112]","[943, 1112]"
"Type3","Block",53,2348,1,0.6667,0,"RESYNCHRONIZING","[943]","[539, 943, 1112]","[943, 1112]"
"Type3","Block",59,94,1,0.3333,0,"SIMILARITY_PRESERVING","[97]","[97]","[97, 278, 1301]"
"Type3","Block",60,61,2,1.0000,0,"SIMILARITY_PRESERVING","[103, 925]","[103, 925]","[103, 925]"
"Type3","Block",60,62,2,1.0000,0,"SIMILARITY_PRESERVING","[103, 925]","[103, 925]","[103, 925]"
"Type3","Block",61,62,2,1.0000,0,"SIMILARITY_PRESERVING","[103, 925]","[103, 925]","[103, 925]"
"Type3","Block",63,64,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",63,65,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 452]"
"Type3","Block",63,66,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",63,78,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",63,81,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",63,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",63,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",64,65,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 452]"
"Type3","Block",64,66,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",64,78,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",64,81,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",64,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",64,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",65,66,1,0.5000,0,"SIMILARITY_PRESERVING","[104]","[104, 452]","[104]"
"Type3","Block",65,77,1,0.5000,0,"SIMILARITY_PRESERVING","[452]","[104, 452]","[452]"
"Type3","Block",65,78,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",65,81,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",65,83,1,0.5000,0,"RESYNCHRONIZING","[104]","[104, 452]","[104]"
"Type3","Block",65,87,1,0.2500,0,"RESYNCHRONIZING","[104]","[104, 452]","[104, 583, 877]"
"Type3","Block",66,78,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",66,81,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",66,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",66,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",67,68,3,0.5000,1,"RESYNCHRONIZING","[98, 201, 244]","[98, 197, 201, 244, 453]","[98, 201, 244, 742]"
"Type3","Block",67,69,1,0.1667,0,"RESYNCHRONIZING","[98]","[98, 197, 201, 244, 453]","[98, 586]"
"Type3","Block",67,70,3,0.5000,1,"RESYNCHRONIZING","[98, 201, 244]","[98, 197, 201, 244, 453]","[98, 201, 244, 742]"
"Type3","Block",67,72,1,0.1667,0,"SIMILARITY_PRESERVING","[98]","[98, 197, 201, 244, 453]","[98, 586]"
"Type3","Block",68,70,4,1.0000,0,"SIMILARITY_PRESERVING","[98, 201, 244, 742]","[98, 201, 244, 742]","[98, 201, 244, 742]"
"Type3","Block",69,70,1,0.2000,0,"RESYNCHRONIZING","[98]","[98, 586]","[98, 201, 244, 742]"
"Type3","Block",69,71,2,1.0000,0,"SIMILARITY_PRESERVING","[98, 586]","[98, 586]","[98, 586]"
"Type3","Block",69,72,2,1.0000,0,"RESYNCHRONIZING","[98, 586]","[98, 586]","[98, 586]"
"Type3","Block",70,72,1,0.2000,0,"SIMILARITY_PRESERVING","[98]","[98, 201, 244, 742]","[98, 586]"
"Type3","Block",71,72,2,1.0000,0,"SIMILARITY_PRESERVING","[98, 586]","[98, 586]","[98, 586]"
"Type3","Block",78,81,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",78,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",78,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",81,83,1,1.0000,0,"SIMILARITY_PRESERVING","[104]","[104]","[104]"
"Type3","Block",81,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",83,87,1,0.3333,0,"SIMILARITY_PRESERVING","[104]","[104]","[104, 583, 877]"
"Type3","Block",86,88,1,1.0000,0,"SIMILARITY_PRESERVING","[92]","[92]","[92]"
"Type3","Block",87,89,1,0.2500,0,"SIMILARITY_PRESERVING","[583]","[104, 583, 877]","[583, 606]"
"Type3","Block",87,92,1,0.3333,0,"SIMILARITY_PRESERVING","[583]","[104, 583, 877]","[583]"
"Type3","Block",89,92,1,0.5000,0,"SIMILARITY_PRESERVING","[583]","[583, 606]","[583]"
"Type3","Block",91,93,2,1.0000,0,"SIMILARITY_PRESERVING","[103, 924]","[103, 924]","[103, 924]"
"Type3","Block",96,99,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",96,103,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",96,107,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",98,100,1,1.0000,0,"SIMILARITY_PRESERVING","[92]","[92]","[92]"
"Type3","Block",98,101,1,1.0000,0,"SIMILARITY_PRESERVING","[92]","[92]","[92]"
"Type3","Block",99,103,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",99,107,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",100,101,1,1.0000,0,"SIMILARITY_PRESERVING","[92]","[92]","[92]"
"Type3","Block",103,107,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",118,119,1,1.0000,0,"SIMILARITY_PRESERVING","[91]","[91]","[91]"
"Type3","Block",123,125,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",123,126,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",125,126,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",129,130,1,1.0000,0,"SIMILARITY_PRESERVING","[1165]","[1165]","[1165]"
"Type3","Block",143,163,1,1.0000,0,"SIMILARITY_PRESERVING","[92]","[92]","[92]"
"Type3","Block",146,147,1,1.0000,0,"SIMILARITY_PRESERVING","[90]","[90]","[90]"
"Type3","Block",165,167,1,0.5000,0,"SIMILARITY_PRESERVING","[793]","[793]","[793, 878]"
"Type3","Block",176,188,3,0.4286,0,"SIMILARITY_PRESERVING","[375, 472, 498]","[375, 472, 498, 606, 815]","[103, 375, 472, 498, 734]"
"Type3","Block",185,1348,1,0.5000,0,"SIMILARITY_PRESERVING","[1392]","[107, 1392]","[1392]"
"Type3","Block",185,1349,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1392]","[107, 1392]","[107, 1392, 1417]"
"Type3","Block",185,1473,1,0.3333,0,"SIMILARITY_PRESERVING","[107]","[107, 1392]","[107, 259]"
"Type3","Block",187,189,6,0.6667,0,"SIMILARITY_PRESERVING","[59, 103, 375, 472, 498, 1112]","[59, 103, 375, 472, 498, 606, 815, 1112]","[59, 103, 375, 472, 498, 734, 1112]"
"Type3","Block",187,194,2,0.1818,0,"SIMILARITY_PRESERVING","[815, 1112]","[59, 103, 375, 472, 498, 606, 815, 1112]","[729, 734, 815, 950, 1112]"
"Type3","Block",189,194,2,0.2000,1,"SIMILARITY_PRESERVING","[734, 1112]","[59, 103, 375, 472, 498, 734, 1112]","[729, 734, 815, 950, 1112]"
"Type3","Block",201,1442,3,0.4286,0,"SIMILARITY_PRESERVING","[1462, 1538, 1587]","[94, 1462, 1538, 1571, 1587]","[1112, 1429, 1462, 1538, 1587]"
"Type3","Block",210,212,1,0.0909,1,"SIMILARITY_PRESERVING","[453]","[82, 453]","[57, 86, 375, 453, 568, 729, 730, 734, 815, 950]"
"Type3","Block",210,214,1,0.5000,0,"SIMILARITY_PRESERVING","[453]","[82, 453]","[453]"
"Type3","Block",212,214,1,0.1000,0,"SIMILARITY_PRESERVING","[453]","[57, 86, 375, 453, 568, 729, 730, 734, 815, 950]","[453]"
"Type3","Block",218,219,1,1.0000,0,"SIMILARITY_PRESERVING","[896]","[896]","[896]"
"Type3","Block",221,222,4,1.0000,0,"SIMILARITY_PRESERVING","[97, 505, 1117, 1131]","[97, 505, 1117, 1131]","[97, 505, 1117, 1131]"
"Type3","Block",221,223,2,0.3333,0,"SIMILARITY_PRESERVING","[97, 505]","[97, 505, 1117, 1131]","[97, 505, 1118, 1235]"
"Type3","Block",221,7055,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",221,7056,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",221,7059,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",222,223,2,0.3333,0,"SIMILARITY_PRESERVING","[97, 505]","[97, 505, 1117, 1131]","[97, 505, 1118, 1235]"
"Type3","Block",222,7055,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",222,7056,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",222,7059,2,0.5000,0,"SIMILARITY_PRESERVING","[1117, 1131]","[97, 505, 1117, 1131]","[1117, 1131]"
"Type3","Block",225,226,2,1.0000,0,"SIMILARITY_PRESERVING","[97, 505]","[97, 505]","[97, 505]"
"Type3","Block",1321,1960,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1348,1349,1,0.3333,0,"SIMILARITY_PRESERVING","[1392]","[1392]","[107, 1392, 1417]"
"Type3","Block",1349,1473,1,0.2500,0,"SIMILARITY_PRESERVING","[107]","[107, 1392, 1417]","[107, 259]"
"Type3","Block",1423,1424,1,0.5000,0,"SIMILARITY_PRESERVING","[1135]","[107, 1135]","[1135]"
"Type3","Block",1423,1732,1,0.3333,0,"SIMILARITY_PRESERVING","[107]","[107, 1135]","[107, 906]"
"Type3","Block",1423,1733,1,0.2000,0,"SIMILARITY_PRESERVING","[107]","[107, 1135]","[107, 906, 1429, 1538]"
"Type3","Block",1423,1740,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 1135]","[107]"
"Type3","Block",1473,1852,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 259]","[107]"
"Type3","Block",1670,1671,1,0.3333,0,"SIMILARITY_PRESERVING","[1175]","[195, 1175, 1243]","[1175]"
"Type3","Block",1677,1678,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1677,1679,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1677,1680,1,1.0000,0,"RESYNCHRONIZING","[107]","[107]","[107]"
"Type3","Block",1677,1681,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1678,1679,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1678,1680,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1678,1681,1,1.0000,0,"RESYNCHRONIZING","[107]","[107]","[107]"
"Type3","Block",1679,1680,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1679,1681,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1680,1681,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1683,1685,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1732,1740,1,0.5000,0,"RESYNCHRONIZING","[107]","[107, 906]","[107]"
"Type3","Block",1733,1740,1,0.2500,0,"SIMILARITY_PRESERVING","[107]","[107, 906, 1429, 1538]","[107]"
"Type3","Block",1807,1958,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",1854,1855,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1856,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1854,1857,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1858,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1860,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1861,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1854,1862,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1863,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1854,1864,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1865,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1854,1866,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1854,1867,2,0.4000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1854,1868,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1854,1869,1,0.3333,0,"RESYNCHRONIZING","[107]","[107, 933, 1585]","[107]"
"Type3","Block",1855,1856,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1855,1857,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1858,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1860,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1861,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1855,1862,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1863,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1855,1864,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1865,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1855,1866,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1855,1867,2,0.4000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1855,1868,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1855,1869,1,0.3333,0,"RESYNCHRONIZING","[107]","[107, 933, 1585]","[107]"
"Type3","Block",1856,1857,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1858,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1860,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1861,2,1.0000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 1585]"
"Type3","Block",1856,1862,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1863,2,0.5000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1856,1864,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1865,2,1.0000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 1585]"
"Type3","Block",1856,1866,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1856,1867,2,0.5000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1856,1868,2,1.0000,0,"RESYNCHRONIZING","[107, 1585]","[107, 1585]","[107, 1585]"
"Type3","Block",1856,1869,1,0.5000,0,"RESYNCHRONIZING","[107]","[107, 1585]","[107]"
"Type3","Block",1857,1858,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1857,1860,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1857,1861,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1857,1862,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1857,1863,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1857,1864,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1857,1865,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1857,1866,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1857,1867,2,0.4000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1857,1868,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1857,1869,1,0.3333,0,"RESYNCHRONIZING","[107]","[107, 933, 1585]","[107]"
"Type3","Block",1858,1860,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1858,1861,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1858,1862,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1858,1863,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1858,1864,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1858,1865,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1858,1866,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1858,1867,2,0.4000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1858,1868,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1858,1869,1,0.3333,0,"RESYNCHRONIZING","[107]","[107, 933, 1585]","[107]"
"Type3","Block",1860,1861,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1860,1862,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1860,1863,3,0.7500,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1860,1864,3,1.0000,0,"SIMILARITY_PRESERVING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1860,1865,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1860,1866,3,1.0000,0,"RESYNCHRONIZING","[107, 933, 1585]","[107, 933, 1585]","[107, 933, 1585]"
"Type3","Block",1860,1867,2,0.4000,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 442, 1585, 3230]"
"Type3","Block",1860,1868,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 933, 1585]","[107, 1585]"
"Type3","Block",1860,1869,1,0.3333,0,"RESYNCHRONIZING","[107]","[107, 933, 1585]","[107]"
"Type3","Block",1861,1862,2,0.6667,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1861,1863,2,0.5000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 442, 933, 1585]"
"Type3","Block",1861,1864,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1861,1865,2,1.0000,0,"SIMILARITY_PRESERVING","[107, 1585]","[107, 1585]","[107, 1585]"
"Type3","Block",1861,1866,2,0.6667,0,"RESYNCHRONIZING","[107, 1585]","[107, 1585]","[107, 933, 1585]"
"Type3","Block",1861,1867,2,0.5000,0,"RESYNCHRONIZING","[107, 1585]","[107, 1585]","[107, 442, 1585, 3230]"
