Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,same_file,same_author,same_method,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,weighted_coupling_strength,last_co_change_age,last_solo_change_age,coupling_trend,wcs_recent,solo_events_after_last_cochange,noc1,noc2,file_age1,file_age2,churn1,churn2,distinct_authors1,distinct_authors2,major_author_prop1,major_author_prop2,minor_author_count1,minor_author_count2,wies,will_independently_evolve
526,91,92,13,1,1,0,0,1,1,100,Type2,5,5,1,8,1,0.0766,83,0,0.0766,0.0000,1,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.9234,1
526,91,94,13,1,1,0,0,1,1,100,Type2,5,5,1,8,0,0.0766,83,0,0.0766,0.0000,1,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.9234,1
526,95,96,14,1,0,1,0,1,0,100,Type2,9,9,1,6,1,0.0766,83,0,0.0766,0.0000,1,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.9234,1
529,91,92,13,1,2,0,0,1,1,100,Type2,5,5,1,8,1,0.0381,86,0,0.0381,0.0000,2,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.9619,1
529,91,94,13,1,2,0,0,1,1,100,Type2,5,5,1,8,0,0.0381,86,0,0.0381,0.0000,2,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.9619,1
529,95,96,14,1,0,2,0,1,0,100,Type2,9,9,1,6,1,0.0381,86,0,0.0381,0.0000,2,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.9619,1
536,1,164,2,0,0,1,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,2,1,1,814,121,175,5,1,1,1.0000,1.0000,0,0,1.0000,1
536,2,164,2,0,0,1,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,2,1,1,814,121,175,5,1,1,1.0000,1.0000,0,0,1.0000,1
536,136,137,25,2,1,4,0,1,0,100,Type2,5,5,1,6,0,0.1554,61,0,-0.3340,0.0000,3,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.8446,1
561,118,119,6,1,0,0,1,1,0,100,Type2,9,9,0,4,1,1.0000,0,-1,1.0000,1.0000,0,1,1,119,119,46,46,1,1,1.0000,1.0000,0,0,0.0000,0
568,111,112,87,1,2,1,0,1,0,100,Type2,10,10,1,2,1,0.0200,125,0,-1.0000,0.0000,4,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.9800,1
571,15,116,8,1,0,1,0,1,0,100,Type2,9,9,1,6,0,0.0210,128,0,-1.0000,0.0000,1,1,2,814,393,165,289,1,2,1.0000,0.5000,0,0,0.9790,1
571,88,116,8,1,0,1,0,1,0,100,Type2,9,9,1,6,1,0.0210,128,0,-1.0000,0.0000,1,4,2,574,393,161,289,1,2,1.0000,0.5000,0,0,0.9790,1
574,122,134,22,2,1,2,0,1,0,100,Type2,5,14,1,8,0,0.0788,99,0,-0.5176,0.0000,2,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,0.9212,1
574,124,130,19,1,0,4,0,1,0,100,Type2,8,10,1,4,0,0.0353,106,0,-0.2317,0.0000,3,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.9647,1
574,125,126,18,2,2,2,0,1,1,100,Type2,5,5,1,4,0,0.0759,99,0,-0.4154,0.0000,3,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.9241,1
574,129,130,19,3,0,2,0,1,1,100,Type2,8,10,1,4,1,0.1236,98,0,-0.8122,0.0000,1,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.8764,1
574,131,134,22,2,2,2,0,1,0,100,Type2,5,14,1,8,0,0.0759,99,0,-0.4154,0.0000,3,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.9241,1
574,136,137,25,2,2,4,0,1,0,100,Type2,5,5,1,6,0,0.0581,99,0,-0.3340,0.0000,4,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.9419,1
574,142,143,35,2,1,2,0,1,1,100,Type2,7,7,1,6,1,0.0793,99,0,-0.5440,0.0000,1,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.9207,1
574,154,155,44,2,2,1,0,1,1,100,Type2,5,5,1,7,0,0.0795,99,0,-0.5530,0.0000,1,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.9205,1
574,156,157,84,3,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
576,103,104,66,7,0,0,1,1,0,100,Type2,12,12,0,2,1,1.0000,0,-1,0.0000,1.0000,0,7,7,543,543,1478,1478,2,2,0.8571,0.8571,0,0,0.0000,0
586,122,131,22,4,0,1,1,1,0,100,Type2,5,5,0,8,0,0.9728,0,116,0.2325,1.0000,0,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.0272,0
586,122,134,22,2,2,2,0,1,0,100,Type2,5,14,1,8,0,0.0356,111,0,-0.5176,0.0000,3,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,0.9644,1
586,124,129,19,1,1,2,1,1,0,100,Type2,8,8,0,4,0,0.0263,118,0,-0.2853,0.0000,3,3,4,202,202,352,1028,1,1,1.0000,1.0000,0,0,0.9737,1
586,124,130,19,1,1,4,0,1,0,100,Type2,8,10,1,4,0,0.0159,118,0,-0.2317,0.0000,4,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.9841,1
586,125,126,18,2,3,2,0,1,1,100,Type2,5,5,1,4,0,0.0350,111,0,-0.4154,0.0000,4,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.9650,1
586,131,134,22,2,3,2,0,1,0,100,Type2,5,14,1,8,0,0.0350,111,0,-0.4154,0.0000,4,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.9650,1
586,135,159,24,3,2,1,1,1,0,100,Type2,12,26,0,8,0,0.0869,110,0,-0.5964,0.0000,2,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.9131,1
586,135,160,24,2,3,1,0,1,0,100,Type2,12,26,1,8,0,0.0554,111,0,-0.3801,0.0000,3,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.9446,1
586,136,137,25,2,2,5,0,1,0,100,Type2,5,5,1,6,0,0.0306,111,0,-0.3340,0.0000,5,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.9694,1
586,138,165,20,0,0,1,0,1,0,100,Type2,9,10,1,5,0,0.0000,-1,0,0.0000,0.0000,4,3,1,355,204,3219,303,1,1,1.0000,1.0000,0,0,1.0000,1
586,142,143,35,2,2,2,0,1,1,100,Type2,7,7,1,6,1,0.0357,111,0,-0.5440,0.0000,2,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.9643,1
586,147,148,36,3,2,0,0,1,0,100,Type2,6,6,1,8,0,0.0907,109,0,-0.7694,0.0000,1,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.9093,1
586,147,152,36,5,0,1,1,1,0,100,Type2,6,6,0,8,0,0.9685,0,110,0.2163,1.0000,0,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.0315,0
586,148,152,36,3,0,3,0,1,0,100,Type2,6,6,1,8,0,0.0878,109,0,-0.6030,0.0000,1,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9122,1
586,161,166,31,0,0,1,1,1,0,100,Type2,18,18,0,5,0,0.0000,-1,0,0.0000,0.0000,5,8,5,348,230,1369,588,1,1,1.0000,1.0000,0,0,1.0000,1
623,170,174,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,170,175,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,171,174,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,171,175,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,172,174,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,172,175,49,0,0,1,1,1,0,100,Type2,6,6,0,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,115,83,0,8,0,1,0.0000,1.0000,0,0,1.0000,1
623,174,175,49,1,0,0,1,1,0,100,Type2,6,6,0,7,1,1.0000,0,-1,0.0000,1.0000,0,1,1,83,83,8,8,1,1,1.0000,1.0000,0,0,0.0000,0
630,142,143,35,2,2,3,0,1,1,100,Type2,7,7,1,6,1,0.0117,155,0,-0.5440,0.0000,3,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.9883,1
630,156,157,84,4,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
634,122,131,22,5,0,1,1,1,0,100,Type2,5,5,0,8,0,0.9942,0,164,0.2325,1.0000,0,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.0058,0
634,124,129,19,2,1,2,1,1,0,100,Type2,8,8,0,4,0,0.7985,0,48,0.5231,1.0000,0,3,4,202,202,352,1028,1,1,1.0000,1.0000,0,0,0.2015,0
634,124,130,19,1,2,4,0,1,0,100,Type2,8,10,1,4,0,0.0048,166,0,-0.2317,0.0000,5,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.9952,1
634,125,126,18,2,4,2,0,1,1,100,Type2,5,5,1,4,0,0.0107,159,0,-0.4154,0.0000,5,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.9893,1
634,129,130,19,3,1,2,0,1,1,100,Type2,8,10,1,4,1,0.0202,158,0,-0.8122,0.0000,2,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.9798,1
634,135,159,24,3,3,1,1,1,0,100,Type2,12,26,0,8,0,0.0189,158,0,-0.5964,0.0000,3,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.9811,1
634,135,160,24,2,4,1,0,1,0,100,Type2,12,26,1,8,0,0.0120,159,0,-0.3801,0.0000,4,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.9880,1
635,147,152,36,5,0,2,1,1,0,100,Type2,6,6,0,8,0,0.2054,49,0,-0.5967,0.0000,1,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.7946,1
635,148,152,36,3,0,4,0,1,0,100,Type2,6,6,1,8,0,0.0186,158,0,-0.6030,0.0000,2,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9814,1
635,154,155,44,2,3,1,0,1,1,100,Type2,5,5,1,7,0,0.0125,160,0,-0.5530,0.0000,2,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.9875,1
636,147,152,36,5,0,3,1,1,0,100,Type2,6,6,0,8,0,0.1133,50,0,-0.6820,0.0000,2,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.8867,1
636,148,152,36,3,0,5,0,1,0,100,Type2,6,6,1,8,0,0.0103,159,0,-0.6030,0.0000,3,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9897,1
637,142,143,35,2,2,4,0,1,1,100,Type2,7,7,1,6,1,0.0064,162,0,-0.5440,0.0000,4,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.9936,1
637,156,157,84,5,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
644,52,128,50,0,0,4,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,5,1,4,814,329,55,3437,1,1,1.0000,1.0000,0,0,1.0000,1
644,53,128,50,0,0,4,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,5,1,4,814,329,61,3437,1,1,1.0000,1.0000,0,0,1.0000,1
644,124,130,19,1,2,5,0,1,0,100,Type2,8,10,1,4,0,0.0025,176,0,-0.2317,0.0000,6,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.9975,1
644,125,126,18,2,4,3,0,1,1,100,Type2,5,5,1,4,0,0.0055,169,0,-0.4154,0.0000,6,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.9945,1
644,127,128,50,2,0,2,0,1,0,100,Type2,12,12,1,7,1,0.0112,169,0,-0.7337,0.0000,1,2,4,329,329,835,3437,1,1,1.0000,1.0000,0,0,0.9888,1
644,128,173,50,0,1,0,0,1,0,100,Type2,12,6,1,7,0,0.0000,-1,0,0.0000,0.0000,4,4,0,329,115,3437,0,1,0,1.0000,0.0000,0,0,1.0000,1
644,129,130,19,3,1,3,0,1,1,100,Type2,8,10,1,4,1,0.0095,168,0,-0.8122,0.0000,3,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.9905,1
644,135,160,24,2,4,2,0,1,0,100,Type2,12,26,1,8,0,0.0058,169,0,-0.3801,0.0000,5,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.9942,1
644,136,137,25,2,3,5,0,1,0,100,Type2,5,5,1,6,0,0.0051,169,0,-0.1554,0.0000,9,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.9949,1
644,142,143,35,2,2,5,0,1,1,100,Type2,7,7,1,6,1,0.0041,169,0,-0.5440,0.0000,5,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.9959,1
644,147,148,36,3,2,1,0,1,0,100,Type2,6,6,1,8,0,0.0151,167,0,-0.7694,0.0000,2,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.9849,1
644,148,152,36,3,1,5,0,1,0,100,Type2,6,6,1,8,0,0.0065,167,0,-0.6030,0.0000,4,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9935,1
644,156,157,84,6,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
644,159,160,24,3,1,1,0,1,1,100,Type2,26,26,1,8,1,0.0176,167,0,-0.7360,0.0000,1,4,4,191,191,1084,1775,1,1,1.0000,1.0000,0,0,0.9824,1
644,177,178,33,0,1,0,0,1,0,100,Type2,11,11,1,9,0,0.0000,-1,0,0.0000,0.0000,1,1,4,172,172,218,285,1,1,1.0000,1.0000,0,0,1.0000,1
655,1,179,2,0,0,1,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,2,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
655,2,179,2,0,0,1,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,2,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
655,110,186,26,0,0,1,0,1,0,100,Type2,12,10,1,7,0,0.0000,-1,0,0.0000,0.0000,5,4,2,485,3,2253,758,2,1,0.7500,1.0000,0,0,1.0000,1
655,132,180,80,0,0,1,0,1,0,100,Type2,12,12,1,2,0,0.0000,-1,0,0.0000,0.0000,10,8,5,355,162,3811,1518,2,1,0.8750,1.0000,0,0,1.0000,1
655,133,182,23,0,0,1,0,1,1,100,Type2,17,17,1,4,0,0.0000,-1,0,0.0000,0.0000,7,13,2,355,162,2182,758,2,1,0.9231,1.0000,0,0,1.0000,1
655,135,183,24,0,0,1,0,1,1,100,Type2,12,12,1,8,0,0.0000,-1,0,0.0000,0.0000,7,10,2,355,162,1834,758,1,1,1.0000,1.0000,0,0,1.0000,1
655,136,184,25,0,0,1,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,9,8,5,355,162,3952,783,2,1,0.8750,1.0000,0,0,1.0000,1
655,137,184,25,0,0,1,0,1,0,100,Type2,5,5,1,6,1,0.0000,-1,0,0.0000,0.0000,8,11,5,330,162,1735,783,2,1,0.7273,1.0000,0,0,1.0000,1
655,159,183,24,0,0,1,0,1,0,100,Type2,26,12,1,8,0,0.0000,-1,0,0.0000,0.0000,5,4,2,191,162,1084,758,1,1,1.0000,1.0000,0,0,1.0000,1
655,160,183,24,0,0,1,0,1,0,100,Type2,26,12,1,8,0,0.0000,-1,0,0.0000,0.0000,5,4,2,191,162,1775,758,1,1,1.0000,1.0000,0,0,1.0000,1
655,164,179,2,0,0,1,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,2,1,3,121,3,5,771,1,1,1.0000,1.0000,0,0,1.0000,1
655,177,187,33,0,0,1,0,1,1,100,Type2,11,11,1,9,0,0.0000,-1,0,0.0000,0.0000,2,1,2,172,162,218,758,1,1,1.0000,1.0000,0,0,1.0000,1
655,178,187,33,0,0,1,0,1,0,100,Type2,11,11,1,9,0,0.0000,-1,0,0.0000,0.0000,1,4,2,172,162,285,758,1,1,1.0000,1.0000,0,0,1.0000,1
655,185,186,26,0,0,1,0,1,1,100,Type2,10,10,1,7,0,0.0000,-1,0,0.0000,0.0000,1,0,2,3,3,0,758,0,1,0.0000,1.0000,0,0,1.0000,1
655,188,189,81,0,0,1,0,1,1,100,Type2,5,5,1,3,1,0.0000,-1,0,0.0000,0.0000,1,4,5,162,162,147,775,2,1,0.5000,1.0000,0,0,1.0000,1
655,190,191,86,0,0,1,0,1,0,100,Type2,7,7,1,2,1,0.0000,-1,0,0.0000,0.0000,1,5,3,162,162,57,688,2,1,0.6000,1.0000,0,0,1.0000,1
655,192,193,91,0,0,1,0,1,1,100,Type2,9,9,1,2,0,0.0000,-1,0,0.0000,0.0000,1,0,3,162,162,0,760,0,1,0.0000,1.0000,0,0,1.0000,1
656,1,179,2,0,0,2,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,3,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
656,2,179,2,0,0,2,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,3,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
656,136,184,25,0,0,2,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,10,8,5,355,162,3952,783,2,1,0.8750,1.0000,0,0,1.0000,1
656,137,184,25,0,0,2,0,1,0,100,Type2,5,5,1,6,1,0.0000,-1,0,0.0000,0.0000,9,11,5,330,162,1735,783,2,1,0.7273,1.0000,0,0,1.0000,1
656,164,179,2,0,0,2,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,3,1,3,121,3,5,771,1,1,1.0000,1.0000,0,0,1.0000,1
656,188,189,81,0,0,2,0,1,1,100,Type2,5,5,1,3,1,0.0000,-1,0,0.0000,0.0000,2,4,5,162,162,147,775,2,1,0.5000,1.0000,0,0,1.0000,1
657,1,179,2,0,0,3,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,4,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
657,2,179,2,0,0,3,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,4,1,3,814,3,175,771,1,1,1.0000,1.0000,0,0,1.0000,1
657,110,186,26,0,0,2,0,1,0,100,Type2,12,10,1,7,0,0.0000,-1,0,0.0000,0.0000,6,4,2,485,3,2253,758,2,1,0.7500,1.0000,0,0,1.0000,1
657,132,180,80,0,0,2,0,1,0,100,Type2,12,12,1,2,0,0.0000,-1,0,0.0000,0.0000,12,8,5,355,162,3811,1518,2,1,0.8750,1.0000,0,0,1.0000,1
657,133,182,23,0,0,2,0,1,1,100,Type2,17,17,1,4,0,0.0000,-1,0,0.0000,0.0000,8,13,2,355,162,2182,758,2,1,0.9231,1.0000,0,0,1.0000,1
657,135,183,24,0,0,2,0,1,1,100,Type2,12,12,1,8,0,0.0000,-1,0,0.0000,0.0000,8,10,2,355,162,1834,758,1,1,1.0000,1.0000,0,0,1.0000,1
657,136,184,25,0,0,3,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,11,8,5,355,162,3952,783,2,1,0.8750,1.0000,0,0,1.0000,1
657,137,184,25,0,0,3,0,1,0,100,Type2,5,5,1,6,1,0.0000,-1,0,0.0000,0.0000,10,11,5,330,162,1735,783,2,1,0.7273,1.0000,0,0,1.0000,1
657,159,183,24,0,0,2,0,1,0,100,Type2,26,12,1,8,0,0.0000,-1,0,0.0000,0.0000,6,4,2,191,162,1084,758,1,1,1.0000,1.0000,0,0,1.0000,1
657,160,183,24,0,0,2,0,1,0,100,Type2,26,12,1,8,0,0.0000,-1,0,0.0000,0.0000,6,4,2,191,162,1775,758,1,1,1.0000,1.0000,0,0,1.0000,1
657,164,179,2,0,0,3,0,1,0,100,Type2,8,8,1,5,0,0.0000,-1,0,0.0000,0.0000,4,1,3,121,3,5,771,1,1,1.0000,1.0000,0,0,1.0000,1
657,177,187,33,0,0,2,0,1,1,100,Type2,11,11,1,9,0,0.0000,-1,0,0.0000,0.0000,3,1,2,172,162,218,758,1,1,1.0000,1.0000,0,0,1.0000,1
657,178,187,33,0,0,2,0,1,0,100,Type2,11,11,1,9,0,0.0000,-1,0,0.0000,0.0000,2,4,2,172,162,285,758,1,1,1.0000,1.0000,0,0,1.0000,1
657,185,186,26,0,0,2,0,1,1,100,Type2,10,10,1,7,0,0.0000,-1,0,0.0000,0.0000,2,0,2,3,3,0,758,0,1,0.0000,1.0000,0,0,1.0000,1
657,188,189,81,0,0,3,0,1,1,100,Type2,5,5,1,3,1,0.0000,-1,0,0.0000,0.0000,3,4,5,162,162,147,775,2,1,0.5000,1.0000,0,0,1.0000,1
657,192,193,91,0,0,2,0,1,1,100,Type2,9,9,1,2,0,0.0000,-1,0,0.0000,0.0000,2,0,3,162,162,0,760,0,1,0.0000,1.0000,0,0,1.0000,1
658,111,112,87,1,3,1,0,1,0,100,Type2,10,10,1,2,1,0.0015,215,0,-0.1343,0.0000,5,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.9985,1
658,136,137,25,2,3,6,0,1,0,100,Type2,5,5,1,6,0,0.0030,183,0,-0.1554,0.0000,10,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.9970,1
658,136,184,25,0,0,4,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,12,8,5,355,162,3952,783,2,1,0.8750,1.0000,0,0,1.0000,1
658,137,184,25,1,0,3,0,1,0,100,Type2,5,5,1,6,1,0.2614,0,1,0.5075,0.2614,0,11,5,330,162,1735,783,2,1,0.7273,1.0000,0,0,0.7386,1
658,142,143,35,3,2,5,0,1,1,100,Type2,7,7,1,6,1,0.3559,0,14,-0.1890,1.0000,0,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.6441,1
658,147,152,36,5,0,4,1,1,0,100,Type2,6,6,0,8,0,0.0607,72,0,-0.7296,0.0000,3,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.9393,1
658,148,152,36,3,1,6,0,1,0,100,Type2,6,6,1,8,0,0.0042,181,0,-0.6030,0.0000,5,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9958,1
658,154,155,44,3,3,1,0,1,1,100,Type2,5,5,1,7,0,0.6314,0,23,0.0791,1.0000,0,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.3686,0
658,156,157,84,7,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
658,188,189,81,1,0,3,0,1,1,100,Type2,5,5,1,3,1,0.2614,0,1,0.5075,0.2614,0,4,5,162,162,147,775,2,1,0.5000,1.0000,0,0,0.7386,1
658,190,191,86,1,0,1,0,1,0,100,Type2,7,7,1,2,1,0.5225,0,3,1.0000,0.5225,0,5,3,162,162,57,688,2,1,0.6000,1.0000,0,0,0.4775,0
658,192,193,91,0,0,3,0,1,1,100,Type2,9,9,1,2,0,0.0000,-1,0,0.0000,0.0000,3,0,3,162,162,0,760,0,1,0.0000,1.0000,0,0,1.0000,1
659,111,112,87,1,4,1,0,1,0,100,Type2,10,10,1,2,1,0.0007,216,0,-0.1343,0.0000,6,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.9993,1
659,136,137,25,2,3,7,0,1,0,100,Type2,5,5,1,6,0,0.0021,184,0,-0.1554,0.0000,11,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.9979,1
659,136,184,25,0,0,5,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,13,8,5,355,162,3952,783,2,1,0.8750,1.0000,0,0,1.0000,1
659,137,184,25,2,0,3,0,1,0,100,Type2,5,5,1,6,1,0.4181,0,2,0.6766,0.4181,0,11,5,330,162,1735,783,2,1,0.7273,1.0000,0,0,0.5819,1
659,142,143,35,4,2,5,0,1,1,100,Type2,7,7,1,6,1,0.5278,0,15,-0.0163,1.0000,0,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.4722,0
659,147,152,36,5,0,5,1,1,0,100,Type2,6,6,0,8,0,0.0411,73,0,-0.7472,0.0000,4,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.9589,1
659,148,152,36,3,1,7,0,1,0,100,Type2,6,6,1,8,0,0.0031,182,0,-0.6030,0.0000,6,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.9969,1
659,154,155,44,4,3,1,0,1,1,100,Type2,5,5,1,7,0,0.7761,0,24,0.2242,1.0000,0,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.2239,0
659,156,157,84,8,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
659,188,189,81,1,1,3,0,1,1,100,Type2,5,5,1,3,1,0.2059,1,0,0.3332,0.2059,1,4,5,162,162,147,775,2,1,0.5000,1.0000,0,0,0.7941,1
659,190,191,86,2,0,1,0,1,0,100,Type2,7,7,1,2,1,0.6896,0,4,1.0000,0.6896,0,5,3,162,162,57,688,2,1,0.6000,1.0000,0,0,0.3104,0
659,199,200,51,1,0,0,0,1,1,100,Type2,26,26,1,4,1,1.0000,0,-1,0.0000,1.0000,0,4,1,137,137,134,6,2,1,0.7500,1.0000,0,0,0.0000,0
663,111,112,87,1,5,1,0,1,0,100,Type2,10,10,1,2,1,0.0005,220,0,-0.1343,0.0000,7,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.9995,1
663,154,155,44,4,3,2,0,1,1,100,Type2,5,5,1,7,0,0.5380,4,0,-0.0150,0.6360,1,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.4620,0
663,156,157,84,9,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
663,190,191,86,2,1,1,0,1,0,100,Type2,7,7,1,2,1,0.4945,4,0,-0.0524,0.4945,1,5,3,162,162,57,688,2,1,0.6000,1.0000,0,0,0.5055,1
