Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,filepath1,filepath2,author1,author2,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,method_name1,method_signature1,method_name2,method_signature2
39,99,164,9,0,2,0,readtags.c,pascal.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",,
39,123,124,127,2,0,0,readtags.c,readtags.c,darren,darren,75,Type3,6,6,0,2,0,findFirstMatchBefore,static tagResult findFirstMatchBefore (const char *const name),findSequential,static tagResult findSequential (const char *const name)
39,210,211,128,2,0,0,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsNext,extern tagResult tagsNext (tagEntry *const entry),tagsClose,extern tagResult tagsClose (void)
39,210,212,128,2,0,0,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsNext,extern tagResult tagsNext (tagEntry *const entry),tagsFindNext,extern tagResult tagsFindNext (tagEntry *const entry)
39,211,212,128,2,0,0,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsClose,extern tagResult tagsClose (void),tagsFindNext,extern tagResult tagsFindNext (tagEntry *const entry)
39,239,240,126,0,0,1,readtags.c,readtags.c,darren,darren,100,Type3,6,6,0,2,1,nameComparison,static int nameComparison (tagFile *const file),nameComparison,static int nameComparison (tagFile *const file)
39,241,242,129,1,0,0,readtags.c,readtags.c,darren,darren,80,Type3,6,6,0,3,1,,,tagsFindNext,"extern tagResult tagsFindNext (tagFile *const file, tagEntry *const entry)"
65,12,87,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,JavaParser,extern parserDefinition* JavaParser (void),growString,static int growString (vstring *s)
65,12,90,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,JavaParser,extern parserDefinition* JavaParser (void),readNext,static tagResult readNext (tagEntry *const entry)
65,12,99,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,JavaParser,extern parserDefinition* JavaParser (void),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,28,87,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",growString,static int growString (vstring *s)
65,28,90,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",readNext,static tagResult readNext (tagEntry *const entry)
65,28,99,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,50,87,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,checkForLabel,static void checkForLabel (void),growString,static int growString (vstring *s)
65,50,90,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,checkForLabel,static void checkForLabel (void),readNext,static tagResult readNext (tagEntry *const entry)
65,50,99,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,checkForLabel,static void checkForLabel (void),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,51,87,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),growString,static int growString (vstring *s)
65,51,90,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),readNext,static tagResult readNext (tagEntry *const entry)
65,51,99,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,52,87,9,0,0,3,vstring.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,vStringDelete,extern void vStringDelete (vString *const string),growString,static int growString (vstring *s)
65,52,90,9,0,0,3,vstring.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,vStringDelete,extern void vStringDelete (vString *const string),readNext,static tagResult readNext (tagEntry *const entry)
65,52,99,9,0,0,3,vstring.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,vStringDelete,extern void vStringDelete (vString *const string),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,76,87,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,initStatement,"static void initStatement (statementInfo *const st, statementInfo *const parent)",growString,static int growString (vstring *s)
65,76,90,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,initStatement,"static void initStatement (statementInfo *const st, statementInfo *const parent)",readNext,static tagResult readNext (tagEntry *const entry)
65,76,99,9,0,0,3,c.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,initStatement,"static void initStatement (statementInfo *const st, statementInfo *const parent)",find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,79,87,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,tagSlashName,"static void tagSlashName (tokenInfo *const token, const tagType type)",growString,static int growString (vstring *s)
65,79,90,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,tagSlashName,"static void tagSlashName (tokenInfo *const token, const tagType type)",readNext,static tagResult readNext (tagEntry *const entry)
65,79,99,9,0,0,3,fortran.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,tagSlashName,"static void tagSlashName (tokenInfo *const token, const tagType type)",find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,87,89,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),processLanguageMap,static char* processLanguageMap (char* map)
65,87,90,9,3,0,0,readtags.c,readtags.c,darren,darren,70,Type3,7,7,0,125,0,growString,static int growString (vstring *s),readNext,static tagResult readNext (tagEntry *const entry)
65,87,91,9,0,3,0,readtags.c,keyword.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),freeKeywordTable,extern void freeKeywordTable (void)
65,87,98,9,0,3,0,readtags.c,vstring.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),vStringResize,"static void vStringResize (vString *const string, const size_t newSize)"
65,87,99,9,3,0,0,readtags.c,readtags.c,darren,darren,70,Type3,7,7,0,125,0,growString,static int growString (vstring *s),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,87,101,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),parseRename,static void parseRename (tokenInfo *const token)
65,87,119,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),parseNumeric,static vString *parseNumeric (int c)
65,87,121,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),,
65,87,122,9,0,3,0,readtags.c,get.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),cppGetc,extern int cppGetc (void)
65,87,125,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)"
65,87,126,9,0,3,0,readtags.c,strlist.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),stringListDelete,extern void stringListDelete (stringList *const current)
65,87,127,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),,
65,87,128,9,0,3,0,readtags.c,fortran.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),readToken,static void readToken (tokenInfo *const token)
65,87,129,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),installHeaderListDefaults,static void installHeaderListDefaults (void)
65,87,151,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),locateKeyword,"static void locateKeyword (tokenInfo *const token, const keywordId keyword)"
65,87,156,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),parseRename,static void parseRename (tokenInfo *const token)
65,87,163,9,0,3,0,readtags.c,perl.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),,
65,87,164,9,0,3,0,readtags.c,pascal.c,darren,darren,70,Type3,7,7,1,125,0,growString,static int growString (vstring *s),,
65,89,90,9,0,0,3,options.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,processLanguageMap,static char* processLanguageMap (char* map),readNext,static tagResult readNext (tagEntry *const entry)
65,89,99,9,0,0,3,options.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,processLanguageMap,static char* processLanguageMap (char* map),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,90,91,9,0,3,0,readtags.c,keyword.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),freeKeywordTable,extern void freeKeywordTable (void)
65,90,98,9,0,3,0,readtags.c,vstring.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),vStringResize,"static void vStringResize (vString *const string, const size_t newSize)"
65,90,99,9,3,0,0,readtags.c,readtags.c,darren,darren,70,Type3,7,7,0,125,0,readNext,static tagResult readNext (tagEntry *const entry),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,90,101,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),parseRename,static void parseRename (tokenInfo *const token)
65,90,119,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),parseNumeric,static vString *parseNumeric (int c)
65,90,121,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),,
65,90,122,9,0,3,0,readtags.c,get.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),cppGetc,extern int cppGetc (void)
65,90,125,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)"
65,90,126,9,0,3,0,readtags.c,strlist.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),stringListDelete,extern void stringListDelete (stringList *const current)
65,90,127,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),,
65,90,128,9,0,3,0,readtags.c,fortran.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),readToken,static void readToken (tokenInfo *const token)
65,90,129,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),installHeaderListDefaults,static void installHeaderListDefaults (void)
65,90,151,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),locateKeyword,"static void locateKeyword (tokenInfo *const token, const keywordId keyword)"
65,90,156,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),parseRename,static void parseRename (tokenInfo *const token)
65,90,163,9,0,3,0,readtags.c,perl.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),,
65,90,164,9,0,3,0,readtags.c,pascal.c,darren,darren,70,Type3,7,7,1,125,0,readNext,static tagResult readNext (tagEntry *const entry),,
65,91,99,9,0,0,3,keyword.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,freeKeywordTable,extern void freeKeywordTable (void),find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,98,99,9,0,0,3,vstring.c,readtags.c,darren,darren,70,Type3,7,7,1,125,0,vStringResize,"static void vStringResize (vString *const string, const size_t newSize)",find,"static tagResult find (tagEntry *const entry, const char *const name)"
65,99,101,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",parseRename,static void parseRename (tokenInfo *const token)
65,99,119,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",parseNumeric,static vString *parseNumeric (int c)
65,99,121,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",,
65,99,122,9,0,3,0,readtags.c,get.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",cppGetc,extern int cppGetc (void)
65,99,125,9,0,3,0,readtags.c,c.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)"
65,99,126,9,0,3,0,readtags.c,strlist.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",stringListDelete,extern void stringListDelete (stringList *const current)
65,99,127,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",,
65,99,128,9,0,3,0,readtags.c,fortran.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",readToken,static void readToken (tokenInfo *const token)
65,99,129,9,0,3,0,readtags.c,options.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",installHeaderListDefaults,static void installHeaderListDefaults (void)
65,99,151,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",locateKeyword,"static void locateKeyword (tokenInfo *const token, const keywordId keyword)"
65,99,156,9,0,3,0,readtags.c,eiffel.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",parseRename,static void parseRename (tokenInfo *const token)
65,99,163,9,0,3,0,readtags.c,perl.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",,
65,99,164,9,0,3,0,readtags.c,pascal.c,darren,darren,70,Type3,7,7,1,125,0,find,"static tagResult find (tagEntry *const entry, const char *const name)",,
65,123,124,127,3,0,0,readtags.c,readtags.c,darren,darren,75,Type3,6,6,0,2,0,findFirstMatchBefore,static tagResult findFirstMatchBefore (const char *const name),findSequential,static tagResult findSequential (const char *const name)
65,210,211,128,2,1,0,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsNext,extern tagResult tagsNext (tagEntry *const entry),tagsClose,extern tagResult tagsClose (void)
65,210,212,128,3,0,0,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsNext,extern tagResult tagsNext (tagEntry *const entry),tagsFindNext,extern tagResult tagsFindNext (tagEntry *const entry)
65,211,212,128,2,0,1,readtags.c,readtags.c,darren,darren,83,Type3,8,8,0,3,1,tagsClose,extern tagResult tagsClose (void),tagsFindNext,extern tagResult tagsFindNext (tagEntry *const entry)
65,239,240,126,1,0,1,readtags.c,readtags.c,darren,darren,100,Type3,6,6,0,2,1,nameComparison,static int nameComparison (tagFile *const file),nameComparison,static int nameComparison (tagFile *const file)
65,241,242,129,2,0,0,readtags.c,readtags.c,darren,darren,80,Type3,6,6,0,3,1,,,tagsFindNext,"extern tagResult tagsFindNext (tagFile *const file, tagEntry *const entry)"
